"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28"
"1",0,0,0,0,0,9.81242273890848,2.18716839981425e-05,20.4572399886603,1.77878101115152,0,2.98487717127989,0.994959057093297,1.98991811418659,133.620366040351,382.61379184749,1.03293007159499,32.318151293616,12.060032005367,0,2.86789517772195,400.193867218613,196.960421038127,124.292212488583,200,204.540089874501,268.329372356023,300,300.000000000001
"2",0,0,0,0,0,9.81242273890848,0,20.3259085555289,0,0,6.96470836183397,0.994959057093297,10.8515078514561,23.5965959174819,32.0111604265439,1.10026118662748,30.6823939615391,25.4270791854857,0.554326171300318,3.47715332418545,400.193867218613,21.601899994565,58.4801824573556,206.852906117502,206.498300143018,276.989723658506,300,300.000000000001
"3",0,0,0,0,0,9.81242273890848,1.2145599384894e-05,20.4577151791116,0,0,2.98487717127989,1.98991811418659,1.99011999253875,26.5851207004234,11.7670707382213,1.12984295315002,32.8987979388172,34.6232005366389,0.645480588944281,3.35740050314087,400.193867218613,72.5411569637876,153.30334685511,206.319506808885,204.540089874501,296.256290466994,300,300.000000000003
"4",0,0,1.22659912449308e-07,0,0,9.81242273890848,2.8373696068229e-06,20.3918610645859,3.21463964630937,0,1.98991811418659,2.98487717127989,4.09690475385165,34.9889400094708,122.040658625246,1.07640579614909,34.3135277361789,24.8196225824927,0,3.55847635773807,400.193867218613,107.638108250381,122.877491631035,207.363905918368,200,102.984888663287,300,300
"5",0,0,1.22659912449308e-07,0,0,9.81242273890848,2.8342150244498e-06,20.424850740739,0,0,0.994959057093297,2.98487717127989,0.994959057093297,48.4655635192039,35.2387577911195,1.11410092070881,32.2447723652446,31.8547585199931,0.750797793720153,2.79223921218124,400.193867218613,127.665635908142,137.716749275959,203.809432819786,200,100.994976593593,483.246278987118,300.000000000002
"6",0,0,1.22659912449308e-07,0,0,9.81242273890848,2.84224938695843e-06,20.4253707760888,2.93191035147231,0,3.97983622837319,1.98991811418659,0.994959057093297,36.6984920252271,26.8866477230958,1.13334591905323,25.7598235559793,30.2534570667602,0.985582854979384,2.26391433183699,400.193867218613,113.272661314128,80.1426045594502,207.330054783773,200,306.571442206646,300,300.000000000001
"7",0,0,0,0,0,9.81242273890848,8.26894688543689e-06,20.280360841645,1.82507332941589,0,1.98991811418659,0.994959057093297,1.98991811418659,11.9544340613375,40.2383615949966,1.194009586958,33.7693262927771,35.7129212498679,0.669025407693198,2.90853264251848,400.193867218613,168.309095162758,91.9190270219895,200,206.493967038946,276.244343583368,499.347203112128,300.000000000001
"8",0,0,0,0,0,9.81242273890848,1.21455102544132e-05,20.393722670115,1.5,0,2.98487717127989,1.98991811418659,2.04020605591515,79.9812310226216,25.1812390511604,0.770823091798889,13.1050769142549,28.5166404852475,0.626236429542814,2.03658234986256,400.193867218613,144.955310339799,60.8369396385673,207.330054783773,209.05945519415,200.017385231124,300,300
"9",0,0,0,0,0,9.81242273890848,3.56973600901256e-07,20.3594926150464,0,0,2.98487717127989,2.98487717127989,1.99498068731293,15.3693947490292,191.835318664892,0.931139431402471,30.4159496220194,25.9112626264179,0.0395187637225263,3.56033647497577,400.193867218613,105.529107245022,56.7960903497715,200,210.765094026325,102.984883825627,510.353318960849,300.000000000001
"10",0,0,1.22659912449308e-07,0,0,9.81242273890848,0,20.4550456225581,0,0,2.98487717127989,0.994959057093297,1.99420333980484,30.2391539697492,390.187680954195,1.30179578755374,24.5784935844206,25.235351106273,1.19413439395072,2.97179488313463,400.193867218613,96.1505398235581,412.83419506372,206.311537028615,207.476031506046,261.352658898405,300,300.000000000003
"11",0,0,0,0,0,9.81242273890848,2.6695009296418e-05,20.363839480983,0,0,0,1.98991811418659,3.42698247171418,48.5280172044877,227.1430679103,1.23615045290649,30.6997225366284,27.1542474226194,0,2.82057718493763,400.193867218613,129.196524448098,26.6673165800159,207.330054783773,207.392646489268,100,300,300.000000000001
"12",0,0,0,0,0,9.81242273890848,1.20538736609888e-05,20.3290013897529,1.06699347050801,0,1.98991811418659,1.98991811418659,1.98991811418659,3.53986956976951,3.5398695697686,1.22399594269666,31.4172852277934,29.4300399496479,0.992102553391135,2.85061278615717,400.193867218613,130.04539648489,225.437589724253,206.294274579795,204.540089874501,292.66645994368,484.426230172208,300.000000000001
"13",0,0,0,0,0,9.81242273890848,1.21409362918712e-05,20.3875604189142,2.51234146129241,0,0,0,0.994959057093297,46.8226085671631,175.068644122794,0.798507210306241,29.7796024713508,30.6319975312144,0.719191513921544,2.48520405793602,400.193867218613,107.178047006694,76.5485118000355,200,204.540089874501,103.979870475857,300,300.000000000002
"14",0,0,0,0,0,9.81242273890848,2.83515589671879e-06,20.3013796044129,0.262473512761744,0,3.97983622837319,2.98487717127989,0.994959057093297,0.249817764154614,3.60232401080793,1.01190571023309,29.3765114418024,34.1391401056011,1.43272299827413,2.84183780263038,400.193867218613,112.225540884107,342.36112810805,206.883875654955,204.540089874501,308.818509123434,496.124239675903,300.000000000001
"15",0,0,3.86966803489486e-07,0,0,9.81242273890848,1.13686837721616e-13,20.3462957795397,0,0,0.994959057093297,1.98991811418659,0.994959057093297,66.6295171507209,70.1735301327799,0.902586362381015,27.3198100110184,28.112530889378,0.931944566865241,2.89581064036577,400.193867218613,67.2803307031446,105.079661998589,206.955326350507,200,309.09718963573,484.426230172208,300.000000000001
"16",0,0,0,0,0,0,1.21826835766115e-05,20.5227698876665,1.19147587082171,0,4.97479024764738,1.98991811418659,1.98991811418659,68.3349258055387,123.427574069153,1.24564662772858,34.8441979870244,26.6227834819989,0.914111554419549,3.07043221208687,400.193867218613,76.5421144041651,26.3402984562019,207.356937603481,207.208667868691,254.082831080607,300,300.000000000001
"17",0,0,0,0,0,9.81242273890848,0,20.4398214792932,1.5,0,2.98487717127989,2.98487717127989,1.98991811418659,36.8234009073049,237.075677768182,1.16053234245231,26.868397562801,29.5495410171042,0.00987690096962979,3.54309127735735,400.193867218613,104.255323535497,80.7024776962083,200,207.392646489268,102.984885822706,300,300
"18",0,0,9.64064383879304e-11,0,1.13686837721616e-13,9.81242273890848,0,20.3777074958307,1.57635182233309,0,4.97479528546643,0.994959057093297,1.98991811418659,28.5961997388513,11.9544340613375,1.27743887768645,30.7898717804766,12.6798576350627,1.04009331301785,2.47488164385936,400.193867218613,17.9339825689942,284.083202605603,207.330054783773,204.540089874501,304.639695597002,499.041997405528,300.000000000001
"19",0,0,0,0,0,9.81242273890848,8.26767995931732e-06,20.4139845186197,0,0,1.98991811418659,2.98487717127989,1.98991811418659,3.66477845184636,79.9187765815823,1.16387496940374,30.2698649127095,31.4721778923024,1.5523057944103,2.81841693035108,400.193867218613,120.713916750382,29.5556526170845,206.374039605676,200,260.451893803363,500.605182284158,300.000000000001
"20",0,0,0,0,1.13686837721616e-13,9.81242273890848,0,20.442374838598,1.84632074007698,0,0.994959057093297,3.97983622837319,0.994959057093297,23.596595917481,11.8295251792597,1.30457465777434,27.8833264393486,28.0391817672103,1.00334887583466,3.06340813468159,400.193867218613,196.926890098403,58.7990708829382,200,209.020908757527,200.017385231124,300,300.000000000004
"21",0,0,1.22659912449308e-07,0,0,9.81242273890848,0,20.3830731197032,1.878498827724,0,1.98991811418659,2.98487717127989,2.9919720219674,58.4023159822691,11.8295251792606,1.18501395334764,13.2952674882064,32.8552052034238,1.35856250640433,2.69591041512729,400.193867218613,27.9265309313655,131.544181261058,207.858943006802,200,308.750822711073,300,300.000000000002
"22",0,0,0,0,0,9.81242273890848,0,20.3326026693913,1.21588275430315,0,0,0.994959057093297,0.994959057093297,12.0168885023759,33.5916602164016,1.42707597545294,29.5454955990009,31.1649073381662,0.199621302244793,3.28088405455208,400.193867218613,70.8233745736842,28.6623943081248,206.311537028615,200,102.984878416437,300,300.000000000003
"23",0,0,0,0,35.9189648317234,9.81242273890848,8.28422946597129e-06,20.4039074819207,2.53786581572069,0,3.97983622837319,2.98487717127989,1.0261856012161,51.7556145690623,261.882190155616,1.04454698359268,28.7809106981545,25.7841327186304,0.489768885898116,3.55736572184094,400.193867218613,101.910499244595,106.856953064351,207.797522782436,200,246.189457488946,300,300.000000000002
"24",0,0,0,0,0,9.81242273890848,8.65076235641027e-05,20.3425041659708,0,0,4.97479528546643,2.98487717127989,2.59379025943468,43.4701023205107,158.614241768395,1.10003319227749,30.5888396130014,29.0761445397989,0.03327079123261,2.80431559692465,400.193867218613,126.487166658865,109.411129100513,206.294274579795,200,200.017385231124,300,300
"25",0,0,0,0,4.36557456851006e-11,9.81242273890848,7.54448592488188e-09,20.3678822668174,1.878498827724,0,0.994959057093297,2.98487717127989,1.98991811418659,50.0502059317387,64.9824195934971,1.3907025639088,25.0559879794377,34.952964560573,0.664069456481343,3.4724302231192,400.193867218613,95.6184470233989,115.03693551839,203.809432819786,200,230.634241095584,485.680705641107,300.000000000002
"26",0,0,1.22659912449308e-07,0,1.13686837721616e-13,9.81242273890848,3.5813400245388e-07,20.2053325271677,0,0,1.98991811418659,0,3.20883971153808,54.8624464124996,23.4716870354041,1.19045747439455,25.8685774571214,32.0531783442439,0.969501121332485,3.33286798657036,400.193867218613,54.4599247321698,123.488218863814,200,211.069589982101,200.017385231124,493.118329707227,300.000000000002
"27",0,0,0,0,0,9.81242273890848,0.00016789390986105,20.4003733127417,0.978214693805057,0,3.97983622837319,0,5.59545354635623,307.277999177011,0.187363323115278,1.31319239178205,29.3684595426824,23.4112490752817,0.605540338462674,2.8414359143926,400.193867218613,149.057279509123,106.011041401787,204.7344479528,207.782218645179,284.253022009312,477.623533556962,300.000000000001
"28",0,0,7.04858393874019e-12,0,0,9.81242273890848,0,20.3881264511557,3.52956203614372,0,0.994959057093297,2.98487717127989,1.12034315030053,7.0797391431397,130.392768675775,1.33426367618682,28.2623960026955,32.180675792456,0.801648034135496,2.71288748361712,400.193867218613,21.2278833123801,94.4084347939835,200,200,200.017385231124,300,300.000000000001
"29",0,0,0,0,7.008725333435e-08,9.81242273890848,2.83416454749386e-06,20.3294784818459,3.46217025068597,0,1.98991811418659,2.98487717127989,2.98771764542863,42.6727310024298,11.8920077257271,1.06385847513849,30.9758450142148,17.1585105139353,0.683827342114853,3.56385494364463,400.193867218613,107.58517011329,483.763070161541,200,200,102.984878789213,479.781424910679,300
"30",0,0,0,0,0,9.81242273890848,1.21545135698398e-05,20.2253295153673,0,0,2.98487717127989,2.98487717127989,0.994959057093297,26.8241932820565,21.8870439192187,1.38405676140076,28.6248864926192,29.5848649626115,0.952158496477693,3.19805401511519,400.193867218613,128.884769813934,352.685746792539,207.545161705688,208.100020728735,271.801550533757,300,300.000000000001
"31",0,0,0.0713568291787396,0,0,9.81242273890848,8.26935888653679e-06,20.4587208561812,0.983955556880915,0,2.98487717127989,3.97983622837319,1.98991811418659,30.051790646633,26.8241932820574,1.08313360429915,29.6163038608819,32.4156725715649,0.098973834381809,2.72345721421482,400.193867218613,84.0218688524201,109.521941060671,207.330054783773,200,271.612608836563,300,300.000000000001
"32",0,0,1.22659912449308e-07,0,0,9.81242273890848,0,20.2924714263523,1.01851908162894,0,1.98991811418659,0.994959057093297,1.98991811418659,11.8295251792597,15.3693947490292,1.06398269656913,29.660839210865,32.2224173078696,0.378984636967743,3.47012229268341,400.193867218613,90.4192251553073,43.1111595432894,206.294274579795,200,309.09718963573,300,300.000000000001
"33",0,0,0,0,0,9.81242273890848,0,20.3267774352398,0,0,1.98991811418659,0.994959057093297,21.3424455596359,48.4655627634484,15.0571225438352,1.22865402197297,11.4920145172818,25.3104793475591,0.675210985881336,2.45570372671773,400.193867218613,75.5977922020545,26.5932413549318,207.330054783773,200,238.101019799162,494.019081952426,300.000000000001
"34",0,0,0,0,0,9.81242273890848,1.70160718653278e-05,20.2432995192878,0,0,1.98991811418659,1.98991811418659,0.994959057093297,18.5969921136048,11.8919796202981,1.42691130993489,12.9728909134423,31.5728895851327,0.913172954495224,2.13744352843071,400.193867218613,97.0092125806195,337.658195781998,207.062001841983,207.208667868691,311.36789102784,300,300
"35",0,0,0,0,0,9.81242273890848,8.26790449082182e-06,20.4297781114007,0.634570343369433,0,2.98487717127989,3.97983622837319,3.97983622837316,55.1705752567541,18.4096287904886,1.43704912821747,28.5534772812057,21.5421746141926,0.865726856356332,3.50282822150575,400.193867218613,60.0800928121889,98.2313319968334,207.330054783773,204.540089874501,200.017385231124,300,300
"36",0,0,1.22659912449308e-07,0,0,9.81242273890848,3.73254980559068e-05,20.3630245945752,1.89467197540068,0,1.98991811418659,0.994959057093297,1.98991811418659,0.499635528309227,6.95483025746034,0.805110902407648,29.985455721382,27.5784452068292,0.725754178747763,3.13323804480353,400.193867218613,83.2538788620353,94.7264874241017,200,204.540089874501,256.337765805918,300,300.000000000001
"37",0,0,0,0,0,9.81242273890848,0,20.4259989727765,1.01658138407004,0,0,1.98991811418659,1.98991811418659,25.3686023742766,36.9483097893817,1.01159988724595,31.5978610559532,28.2891041362358,0.558832888300344,2.64324054237454,400.193867218613,13.900357746516,42.3061697706599,210.414573978997,200,225.120896257327,300,300.000000000001
"38",0,0,5.45696821063757e-12,0,0,9.81242273890848,1.21387569151921e-05,20.2805515882874,0,0,1.98991811418659,0,0.994959057093297,40.2383615949957,237.541650131503,1.16263242423628,28.1017445880968,32.6624630955286,1.05486204176134,3.36647321914495,400.193867218613,33.5934613756866,96.5801519260206,207.330054783773,208.172295491355,104.97479703488,300,300.000000000002
"39",0,0,0,0,0,9.81242273890848,0,20.1570725443944,2.23910102004095,0,2.98487717127989,2.98487717127989,5.5142790705269,263.425755037946,26.7617388410181,0.956483123127271,27.6896921003274,21.8444922976767,0.731960673851347,2.15010349819113,400.193867218613,129.18695318818,60.1796938710464,200,214.978219362482,219.313816874251,300,300.000000000001
"40",0,0,0,0,0,9.81242273890848,1.2147239431215e-05,20.346011548098,2.69210242914505,0,0.994959057093297,0.994959057093297,1.98991811418659,73.3345296094158,6.82992137538258,1.68705540543846,22.380646315375,33.8986318719461,0.829538033054291,3.28712708331352,400.193867218613,154.567345481181,154.543171031639,210.07959452361,200,310.573009132812,300,300.000000000004
"41",0,0,0,0,0,9.81242273890848,2.83351403140841e-06,20.3827520467009,1.5,0,3.97983622837319,0.994959057093297,20.8669183934602,94.980042537708,7.07973913953811,1.39272200070167,32.2487063917537,29.3116456922217,0.783240972962972,2.10304841341178,400.193867218613,124.418943515596,103.681111323987,206.528576282262,200,200.017385231124,485.46264996311,300.000000000001
"42",0,0,0,0,0,9.81242273890848,3.74219117702523e-05,20.3881440275331,2.74642906964266,0,2.98487717127989,0,2.59379025943468,23.5341414764425,15.2444858669514,1.17411815345974,30.7724689440183,29.8286044514851,1.02920407309267,3.02151459185279,400.193867218613,109.276246788569,50.3146567777607,206.525506302182,206.498417560565,308.59938614989,478.081056596626,300.000000000002
"43",0,0,0,0,0,9.81242273890848,0,20.4576145168542,1.94612604397901,0,0.994959057093297,5.96974930474067,14.2061644501443,15.3069403079908,36.8858553483433,1.40821631759979,27.5458263043556,27.0276106119601,1.03071023599557,2.64051002547149,400.193867218613,73.9990116630454,36.3871209937323,206.834774999996,200,309.446249875092,300,300.000000000003
"44",0,0,0,0,0,9.81242273890848,2.83489760022348e-06,20.3347465174465,2.04983204326686,0,1.98991811418659,3.97983622837319,2.98559959195856,31.9487059855055,3.72723289288479,1.24670330141947,28.2156344060626,31.8517692933509,1.46198074055746,3.23472594420787,400.193867218613,129.60835909465,69.2016242812681,208.875121632678,207.392646489268,310.129296087992,300,300.000000000001
"45",0,0,1.22659912449308e-07,0,0,9.81242273890848,0.000117620602850366,20.2865120702018,2.44670144311476,0,1.98991811418659,0,0,40.1759071539582,2.81577261910115,0.945996925972338,23.3555085396891,33.0534092697617,0.967492119057681,2.32128672285216,400.193867218613,102.889177126557,245.886117562811,206.416333531231,200,103.979842104665,501.373195678427,300.000000000001
"46",0,0,0,0,0,9.81242273890848,0,20.265957234282,1.03786581572069,0,2.98487717127989,1.98991811418659,2.98487717127986,25.1812390511604,71.8164842952083,1.3197775451259,30.2737542305237,26.0499301781591,0.729056272624177,2.68983987112017,400.193867218613,85.9086059865805,23.300097661164,206.319506808885,200,104.974818914162,300,300.000000000002
"47",0,0,0,0,0,9.81242273890848,8.27017333904223e-06,20.4313555888142,0.815519570775109,0,2.98487717127989,0.994959057093297,1.98991811418659,38.4039006971625,15.3069403079908,0.864404491642546,27.8149688034275,30.0132737130808,0.706950404262557,3.49822465443185,400.193867218613,103.555215475763,109.407299382276,206.311537028615,207.949529607379,216.238733682296,300,300.000000000001
"48",0,0,0,0,0,9.81242273890848,1.13686837721616e-13,20.3993608853201,0,0,2.98487717127989,2.98487717127989,4.98778810066801,36.8858553483433,15.182031425913,1.26975893708405,31.9179550867944,32.9044356734832,1.11806731233384,3.08195598420218,400.193867218613,210.801950573872,60.3332982710476,200,207.790279119982,100.994976593593,300,300.000000000002
"49",0,0,3.38786776410416e-11,0,0,9.81242273890848,7.69905409470084e-05,20.2877120851894,0,0,4.97479024764738,2.98487717127989,0.994959057093297,49.027710844618,23.6590503585203,1.22226726281912,29.5246171774774,26.7316666809668,0.885910374118112,3.33126883689192,400.193867218613,24.0988033904887,92.0929061598598,206.882127566305,200,253.652148732446,300,300.000000000002
"50",0,0,7.50333128962666e-12,0,0,9.81242273890848,0,20.387075214883,2.14861142329198,0,2.98487717127989,0,15.0538100239134,55.0498097356158,15.3069403079899,0.965781109607804,31.3810114085395,33.0589119490517,0.982315632766188,3.24492567663208,400.193867218613,12.7976677728514,58.8410814303135,207.330054783773,200,200.017385231125,486.152677510207,300.000000000001
"51",0,0,0,0,0,9.81242273890848,3.73008073211167e-05,20.4156505349995,1.5,0,0.994959057093297,1.98991811418659,6.91492304514384,48.4655627634484,21.8870439192187,0.94442736076914,24.7380643297886,27.7763533333002,0,3.57140877372012,400.193867218613,92.5447676516351,56.3461779053432,200,200,278.915669340307,300,300
