"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"1",197.543533950944,236.03426843141,250.393124633828,261.988480799129,266.58395831569,267.945139977669,269.946196318799,260.307390082778,268.69126649209,251.935743654317,261.950637249834,256.579286920506,262.52017006781,263.145856041637,244.275769552466,272.174930748035,263.275753571094,248.791863502497,258.069753897632,266.366818206196,266.440154493419,264.62400456498,253.333677351802,254.944063868329,254.526787834476,240.118539317483,268.172343019235,254.818752220413,269.600010241202,273.462746479274,192.236401750838,261.195249865877,268.641558457116,256.823210339554,262.42085282689,262.769282845803,258.453964250038,269.857381695151,266.399898094177,251.016545135525,272.586718106269,267.805939678677,249.530677775439,262.367048384042,244.731614128421,265.282333785729,266.422963801633,266.060355012519,279.921734285243,254.841421706749,261.745469112574
"2",197.543533950944,223.732977273678,250.393124633828,261.543081935553,251.546804630908,238.660209965537,257.911208168504,260.203211356241,253.907191586326,251.935743654317,255.966423127933,244.423719008934,254.897314566541,251.5610630817,244.275769552466,258.62981896767,261.876263152302,248.791863502497,248.878128850083,266.366818206196,237.603454781898,248.805847034239,246.038927729201,230.319392883875,254.164233966797,240.118539317483,244.737904852259,248.853186752346,251.794052064189,255.436064101555,192.236401750838,249.8710752554,263.493101834749,256.823210339554,262.42085282689,260.626655865011,232.410945692783,259.241976166339,255.760194090647,251.016545135525,244.051293456789,258.728105020823,249.530677775439,258.85203951931,244.731614128421,258.852418395054,245.361744864871,254.437115032232,257.9420474915,254.841421706749,250.925629256621
"3",197.543533950944,223.732977273678,242.762429397625,242.061700116716,238.806734334572,238.660209965537,256.322397013703,260.006606655304,253.907191586326,251.935743654317,251.659020373843,244.423719008934,249.940811195696,251.5610630817,244.275769552466,239.690952885011,242.999495727537,244.378278149303,248.878128850083,259.303740096412,237.603454781898,244.798823029036,246.038927729201,230.319392883875,229.97002518306,240.118539317483,244.737904852259,226.125322763784,248.272274832223,244.858579547516,192.236401750838,249.8710752554,246.18826744796,251.815484608292,252.24475136258,247.795691529181,232.410945692783,248.373545882701,236.401448463997,249.033775502067,244.051293456789,251.161314615619,241.69882816001,253.417076704308,244.731614128421,251.054605888763,245.361744864871,251.321307217482,239.407915560413,254.841421706749,244.571458862136
"4",197.543533950944,223.732977273678,242.762429397625,242.061700116716,238.806734334572,234.952935040921,250.730893073328,244.325059048592,240.432822073155,246.455254571854,243.568725286399,243.104942056224,245.469679239418,246.547772662643,244.275769552466,239.690952885011,239.669133496324,238.6312085982,247.291716682528,258.440841101949,235.368774015191,237.681483234637,240.722179339339,230.319392883875,229.97002518306,240.118539317483,242.82097287343,226.125322763784,244.686858822684,244.858579547516,192.236401750838,236.017987256254,231.220456677045,236.578696279456,239.920123641538,235.480976660505,232.410945692783,220.90516523989,236.401448463997,246.999521921397,239.096761892544,239.778864639825,241.69882816001,233.551696679472,239.059740072313,240.722543227767,233.037520003839,238.77503522935,239.407915560413,240.701789859985,225.990516624699
"5",197.543533950944,223.732977273678,239.054263227275,236.853061471113,232.003874960023,234.952935040921,235.942084209681,236.001339204636,233.722154330054,227.829405952784,238.891304801919,223.671127622456,234.361905873914,234.187284021056,226.382016134589,229.918168347545,232.225163454464,233.966187540033,240.370035127419,237.129814539192,232.497917680249,236.314198757913,233.530822888638,230.319392883875,227.09597632998,231.0355563254,227.675075973127,226.125322763784,234.669966866944,238.728490712955,192.236401750838,236.017987256254,212.095672110574,236.578696279456,239.920123641538,227.743969200797,229.84751495721,220.90516523989,236.119206260753,231.321517283514,235.251054916673,233.399688676076,239.365220745601,233.551696679472,233.124369574722,230.660882127333,233.037520003839,236.992420661106,239.153618832679,239.133661689356,225.990516624699
"6",197.543533950944,207.687583649606,209.276906262517,204.455580207849,206.092470743597,203.861427685804,204.034219634675,207.092425498234,203.913879578503,205.300577196404,203.454862662946,202.947301532885,204.940932182992,205.563261849009,206.967908918913,203.675335308072,209.46172356071,218.806919042449,205.582562580569,207.377838262493,204.659601482184,206.704976346819,205.949034293355,206.422165881956,203.557137583486,203.838559646299,208.454383904616,204.726964976132,206.496437989199,202.758891259745,192.236401750838,231.109536895467,202.824000493318,203.971176252241,213.882291000671,202.777015906239,205.174148170438,220.90516523989,201.943588096803,203.676205077636,208.231861238798,205.262638669646,205.489536378989,203.300160679226,207.024569421005,205.287691551875,205.342467141191,204.711028823303,203.837805773167,205.536463355292,204.977375019521
"7",197.543533950944,207.687455485241,209.269662890887,204.442875107919,206.092207016864,203.861422592408,203.941927092379,207.080422317023,203.913856525032,205.299232035998,203.454853827887,202.947196511697,204.937989802818,205.563176645549,206.967840749329,203.675054031097,209.385086886655,206.624277685117,205.580457117293,207.377837350726,204.649939050591,206.704966324374,205.948995016483,206.422157471985,203.557023283432,203.838558147578,208.454083971546,204.726476029289,206.496382240523,202.758886071059,192.236401750838,209.459794512355,202.824000484151,203.971175114975,205.957453417103,202.777014983044,205.173764999583,204.695474182636,201.943575759247,203.675054031126,208.230632644962,205.262636320383,205.487917689562,203.300056257856,207.024562795807,204.788945510027,204.239036368363,204.710975495573,203.837792106126,205.513430760738,204.977359443247
"8",197.543533950944,207.687455485241,209.269662890874,204.442875107881,206.092207016862,203.861422592408,203.941927092329,156.104518830964,203.913856525032,205.299232035996,203.454853827887,202.947196511697,204.937989802805,205.563176645549,206.967840749329,203.675054031097,209.385086886535,206.624277679689,205.580457117293,207.377837350726,204.649939050588,206.704966324374,205.948995016483,206.422157471985,203.557023283432,203.838558147578,208.454083971545,204.726476029286,206.496382240523,202.758886071059,192.236401750838,209.459794427741,202.824000484151,203.971175114975,205.957453369628,202.777014983044,205.173764999583,204.695474177865,201.943575759247,203.675054031097,208.230632644958,205.262636320383,205.487917689542,203.300056257856,207.024562795807,204.788945507902,204.239036367305,204.710975495573,203.837792106126,205.51343076071,204.977359443247
"9",197.543533950944,202.169711468082,206.146454967118,204.442875107881,205.532912674174,203.861422592408,203.941927092329,156.104518830964,203.913856525032,203.588953483231,203.454853827887,202.947196511697,204.57209113102,205.563176645549,203.855705690049,203.675054031097,204.012013828146,206.624277679689,204.093637128305,204.689858160744,204.649939050588,205.15150015081,201.767332173147,206.422157471985,203.557023283432,203.132454840389,204.70555684468,204.726476029286,203.919714583139,202.758886071059,192.236401750838,209.459794427741,202.824000484151,203.971175114975,205.957453369628,202.777014983044,205.166433178729,204.695474177865,201.943575759247,203.675054031097,203.732705778076,203.945637013425,205.487917689542,203.300056257856,207.024562795807,204.788945507902,204.239036367305,204.710975495573,203.837792106126,205.51343076071,203.72064992616
"10",197.543533950944,202.169704108229,206.125552049262,204.442875107881,205.531211837517,203.861422592408,203.941927092329,156.104518830964,203.913856525032,203.583388657795,203.454853827887,202.947196511697,204.572089217559,205.563176645549,203.010184667366,203.675054031097,203.91164288137,201.956920665707,204.09317058143,204.689858135204,204.649939050588,205.15130810237,201.767012924148,206.422157471985,203.557023283432,203.132450086273,204.705550802827,202.835028592639,203.913856525053,202.758886071059,192.236401750838,205.600254147399,202.824000484151,203.971175114975,204.90844932651,202.777014983044,205.165383272766,201.956919684138,201.943575759247,203.675054031097,203.732635640853,203.945636971271,205.487917689542,203.300056257856,207.024562795807,204.788945507902,204.239036367305,204.523008375846,203.837792106126,204.860322530799,203.720644989105
