"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"1",21690628.7991048,20122859.0621301,33081972.8762061,17169071.2395085,9179181.73484664,23998137.0096451,21677783.6305142,19459372.0073734,28003322.5983002,17826226.2314022,25982873.6946408,11536350.1876143,27978197.2871964,21407395.0746896,22805190.4536194,23932834.8419544,31857257.3329055,16541920.7971837,18346803.7862958,19691557.0626951,23024795.1062089,12389209.2145953,9605275.81281467,25499602.1097433,26593830.5652812,21880587.5631127,15387116.0580525,23699041.8927275,26678268.6002043,15298133.723309,11380670.3415455,20325129.00708,9670360.18810235,33608665.9332291,24710324.4034688,25066051.3139003,19737715.0173847,8234785.18326349,20874034.4253453,18207033.9269502,19630178.3583459,28624870.4527644,32239776.225453,14044994.3205025,14969237.3353465,33318217.0217592,16423814.7328105,17432268.0184489,36332199.5143779,24969389.8581826,17581778.2901092
"2",4690401.21580787,4042789.87940763,9618235.47781465,3866849.29627731,2473585.24880927,4384135.57114918,2265560.4132701,6048364.94750763,6167432.4777518,4447612.79219392,2813018.50280034,3529914.81578458,4726282.67070587,4259563.67126742,5651785.42162893,4617148.83591263,6251527.7874334,4348509.70864282,2120885.62604613,3902377.86161786,3906881.95071498,6370763.81608961,5931079.84379184,8786780.77434637,7657153.90436038,3268557.94911167,6268712.86161992,6871025.54242143,9625426.0227214,8805903.37927162,3184723.15653625,5216473.18664345,3107685.37408228,4322783.83006693,5932995.45506132,10405068.5127517,4550148.34348359,6495296.72376844,5652553.41807904,5113671.3331028,3118039.0092206,2799236.86881987,15986479.454657,2907208.56479801,4760542.68817302,5048084.93679929,12709808.8428274,5621702.00397309,6059143.66235267,6157448.94162985,4225978.04806885
"3",1667141.19177945,1405306.94273937,1868830.1597321,1141982.27371237,1214848.39721253,1883842.91433704,653236.826653324,1162980.44526557,1317104.24668304,1335766.92795121,774451.155708855,2776100.01177636,1059416.49383556,1896173.26354354,1348432.74699576,1547779.54907918,1870675.91186643,1522061.10172555,919997.692081313,1212386.28623248,1575305.63568369,2872135.7733604,2329042.76856084,2279831.96983754,3113605.05729482,1197175.68104921,1687570.5940875,1393934.80625518,2500576.99051893,723422.324188403,1774251.12181303,1368480.98490655,768684.196235353,1013653.63979953,1208151.4830876,1648130.02635,1585319.86611326,1113766.98856868,706401.115069017,1569921.58804584,1276746.08931506,1212054.36147247,1789084.25018551,445049.940808751,1371919.99280213,1270489.00633621,2395545.69178065,1343962.75690552,1866760.53079812,1916688.86075249,1979689.61524224
"4",151630.758406822,219826.60980971,231921.279567345,206359.325243283,335226.89894673,214968.331699635,131047.573803852,156793.162273618,238673.871069662,251062.503822395,142971.455463562,246989.15998658,126937.834282916,199623.721504994,222670.195056391,242924.100836433,203758.252037621,193271.983099599,172390.521767054,364404.007244668,225479.654066791,197913.906757827,192414.529328835,256000.441272461,164788.612926661,161704.537513628,504683.220044061,291186.801206004,388322.912178717,281830.537742025,135414.959026336,168382.57957955,172391.032599005,103896.066406028,158368.002608312,364470.032406155,211660.825134372,223602.757553725,307056.534686499,176510.975896543,387442.543476378,199437.639359643,193265.152534632,97295.3119545637,323251.389445509,250928.857114791,235123.484331436,264142.148441207,301928.714301109,550163.631651875,157161.399082459
"5",12778.9802916713,10267.1559397903,9637.2967916713,12628.0927688175,8314.75939931815,12002.1407937014,17935.6581290254,21000.6907263676,19071.1102337085,19570.2859210684,13024.6942301243,13668.9362992182,14274.3258816393,9259.74838876904,9988.37606042403,20844.2763507174,9831.87623950431,20840.5756852537,9996.51901954394,32814.9918163468,15923.7688383713,9518.62045255713,14847.7316820651,11518.3910170313,14880.1309104676,22447.7743703564,20800.1621357581,12577.1000486102,12302.2940618302,28135.4980097268,27040.5589392739,23649.6646117461,10346.5225251878,16014.3560050739,14913.9717708644,45642.789336898,19103.9488679224,12473.4068928164,15021.8210532345,15613.0453504854,5930.09523719575,10199.9073768105,23886.7319455445,11127.4658122978,19069.1079466883,11076.7816603075,14630.2994056327,14956.5473559004,20245.3232534275,30102.356727684,5796.4895269075
"6",223.657452629394,240.311919535575,226.413760593326,301.795177677979,292.04595336092,310.829376101767,489.259801840953,298.393850566734,384.328861482924,266.084260851454,338.312593748242,306.208468181911,369.444568891008,466.634987997901,303.594309321948,282.967641640078,329.207600356479,377.203256750679,253.877536634305,400.020346222098,235.433917778022,217.074848563999,238.96177865567,336.019199318834,268.472963596133,328.324146507328,372.601122605807,337.312665467276,323.514772113524,345.269859129413,334.07660385253,321.553730225864,235.34112661244,332.485542582712,469.559553795772,406.248750347543,346.076847101745,314.761490594983,341.102980968824,462.459743636251,247.322135672875,284.843087217109,297.795377566059,261.218442742952,272.177247909449,148.013628611216,261.958889315163,189.536221526225,327.48434389018,384.947989966292,306.13928236933
"7",50.3307813376446,68.7025387338326,66.5044299152437,70.0908315839563,62.00301816517,47.6856181201208,79.145436361116,54.9562488042,57.3726476600325,95.6843932420425,66.9860389448104,44.3844230162592,111.592546164357,42.6484998235649,42.4615609952436,63.0822954186235,67.6470844342539,58.4949428004454,51.0615812341678,46.1694093034394,67.4648255851926,39.9380284665172,42.2928583317125,36.583936057443,60.4294692414142,60.0349504633855,41.2026408691913,69.3184519466295,73.3796014788873,45.4050435647487,97.7012887322155,55.2134105431005,71.6590747663915,47.9942747387065,92.175824094671,71.6349361669515,56.3611421317214,88.5379228096263,88.6040167912649,81.0214436037086,83.9398769097568,59.6893510118473,63.0349874841911,67.2265264225305,61.7832322498518,44.6587741708895,59.960031795983,35.6942472535995,76.1281677061049,45.4650901720179,47.9217333434647
"8",42.6297323909769,39.9987869927697,46.4663679481851,60.8393178701251,47.8312880164754,28.9317279517818,40.98403037154,35.7281866139533,31.6437008203222,69.4966180031429,43.927954123629,29.643368344497,76.8399478934327,34.5864401139308,36.7463532268755,43.532404357996,48.6303976881829,48.7035524747084,41.7316260043578,35.5513155785629,61.3437380239341,33.514276366323,38.6131025488155,26.4443177978083,39.6114704329862,46.8810379503955,29.5548331235755,47.5898335424597,63.6377232469838,36.5559608336209,86.9485877998109,43.5691714075094,57.1672284056817,45.6440566096462,38.2152604364207,61.4582712517977,47.4602870252215,62.3811219632564,81.3857614380138,70.5519527422687,66.6289220324838,43.6822255550503,46.4882390291586,53.6008630622925,48.9307682316662,36.4029621391066,47.7770268422853,29.3510858000375,62.55245745979,30.8142111466361,39.8618843936324
"9",41.9977182245013,39.1365680237079,46.1315500422722,60.301764500809,47.4816159280629,28.2034568169506,40.0300863404934,34.6108786437787,30.8575806021072,69.0030554163673,42.8349871965345,29.0179168335771,75.9178754628806,34.2741990324453,35.8318761321666,42.778713687653,47.8061561470604,48.1610671786245,41.433305008014,35.0362204675612,60.8095806679187,33.0003725100787,37.9065675594452,26.1416302583191,38.6760012531647,46.3594865588029,29.2674696102802,46.9539816005515,62.85953306428,36.3247291580824,86.3540280896441,42.9472856933098,56.8773132033477,44.9385619982083,37.1605379131022,61.0497437104045,46.8762594324967,61.8746911459868,80.954819977859,69.9199334470193,65.9518730571247,42.839265846902,45.9207478651733,53.1307262502035,48.2819646243559,36.0772711332929,47.0464147156899,28.7438189034556,61.9920583121404,29.9866202666371,39.038774058595
"10",41.8569199338995,38.9359116634773,45.8177898904992,60.1039425616166,47.137630316286,27.9336958032889,39.933330890301,34.5579228916529,30.8575806021072,68.8234766434018,42.8349871965345,28.8514618889853,75.7149258612137,33.9567928193421,35.8318761321666,42.778713687653,47.8061561470604,48.0960774043303,41.065347289293,34.8179730162265,60.7775494314567,32.7373713662312,37.8878502317871,25.9913377844293,38.4102918388223,46.1361735446942,29.1220810008931,46.9539816005515,62.6752732354391,36.0249457798818,86.1424152333179,42.8608057630063,56.4527624933942,44.9385619982083,36.9832685031142,60.8064050196895,46.8642829839362,61.6842087508571,80.7010008630527,69.6501616529363,65.6531822374018,42.710735212755,45.7742956830991,52.8146786386237,48.1300208310404,36.0123379999709,46.8155018512289,28.7401727051893,61.7102140552256,29.7203564527053,38.8240246865169
