"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"1",705.426817411332,653.352947776868,807.921367605653,696.647909144948,763.260562334238,815.738037736014,693.732646356736,784.315219937402,763.376892613908,705.542690537118,716.486151862337,774.871040426493,830.621783359796,746.33225458125,647.775696990628,744.233480317919,779.974447680964,675.727829103811,748.765723101971,731.644447928821,775.683058294829,818.53854164817,747.799247474081,757.045236299108,724.441482754132,689.877659424109,720.277310597778,772.565822640939,739.036820089513,635.220718802968,750.755459250618,740.916265288007,799.523203125802,792.586934866879,665.780324677691,763.927643328509,755.969372035011,836.585166385536,666.757984375907,702.855659201425,831.765941585792,648.497024846155,794.58408595537,769.665460121616,725.762281687117,687.102412955294,966.469302242335,713.739131956093,755.337528163773,696.859886660142,861.570339996109
"2",650.128983419618,582.052337940696,716.766942862397,690.996523359767,668.550306614487,815.738037736014,649.678767458827,723.023561832922,638.069486758039,583.01013812014,634.964269690186,608.485570912244,819.719283899839,594.558206366224,591.877722952397,734.260969231168,718.823328962224,569.766885328851,707.03192024529,632.023641078031,732.406421066328,612.933685971674,709.154453306338,757.045236299108,724.441482754132,679.098104912724,716.835217828592,739.538833562287,739.036820089513,635.220718802968,703.128551215124,740.916265288007,660.990974774556,716.739280571103,525.835162395183,763.927643328509,631.065023398855,836.585166385536,601.671482008511,679.261054495965,731.246158944488,648.497024846155,588.291080634229,616.56951561679,624.192787633262,687.102412955294,939.199377750081,660.466107687321,659.356120291331,678.249267952492,742.636687124323
"3",551.79985388765,539.014852091428,596.136559465503,550.180785028116,538.250307947797,803.856273304864,527.109684662589,537.030490812977,597.58026998603,569.425684080635,510.006023761257,530.229644088845,615.943809834527,515.229511168169,586.81892861497,726.514091630253,613.492374145549,519.023847835059,566.912642093625,534.383117543861,618.631228984057,552.590981363622,507.45176487875,681.219240765446,606.12795346642,665.816608686287,657.603405310474,608.008823727531,577.546144711434,611.462463131985,669.154509607093,693.94879138392,588.492372437894,606.239167066026,493.148878729684,549.014124683356,536.279503329105,737.561627087272,502.57408045773,623.111264451003,593.190917726943,576.482515155913,537.903856470072,513.678748838084,566.397386631274,625.43382674574,573.538009757854,660.466107687321,599.113770466,646.043641571764,672.625834351098
"4",439.379811815233,451.368228776697,506.634668964311,430.473587033527,476.147900049489,492.496366062697,502.834263237729,472.772551387452,495.553302988581,466.952007079936,420.479929736517,461.674446759523,484.089680529201,485.934578249203,502.347339492768,434.584556052092,483.643875795124,468.443030818271,471.061327883772,489.970880725696,503.795025972367,471.821285017613,441.979552648484,440.386467294456,489.45520113404,510.990345552958,504.007239008687,493.305078711531,488.78724739607,520.755524992491,477.180207444706,513.557991520047,470.261816611409,464.042273071107,452.264972576549,476.484922836013,489.900482723918,499.702906662094,489.439252335689,459.128465585345,450.724565824156,433.382277225493,470.750900231591,457.980628554315,451.543257187251,507.516723612417,451.554025382082,525.296088879866,497.379316698496,450.836149373564,443.378410663898
"5",424.550190770209,404.687105096974,423.809394013793,419.011748721911,402.224789034164,434.679719492352,432.818889467386,444.982213165599,444.985467252216,433.313709451459,411.666609170146,427.622252622455,414.278851948306,428.007639155336,428.816681708263,429.871097833741,447.499755031371,384.475593835592,420.212407268588,391.677940199404,446.503996739154,402.814619193744,430.812496421381,440.386467294456,430.673670995737,418.614473912118,447.693123126797,396.861072905908,422.232897432009,421.639059964302,401.20902482044,431.311572658318,425.663212006215,434.270131834744,420.542314694518,452.456291866537,399.305780254493,418.305807322379,447.661286803551,420.487830959684,416.554312976772,433.382277225493,413.934671797979,408.105059566187,414.920855385148,427.891441972334,418.660845525209,379.369844082279,424.39063049776,449.978871391934,400.61364889811
"6",384.0498757357,377.014169899884,403.923095438548,386.33860064756,401.922359841729,389.113257214828,370.293239337376,384.640771587281,393.263762207871,393.648918772547,384.139426377103,343.607534701392,385.379827894792,367.110959635504,371.445022340911,379.00953834821,409.047950147607,384.475593835592,388.179216806709,355.159123343707,357.748659070161,369.395459653916,390.758029502374,404.227988741092,383.73237996693,392.993601241959,358.199429130082,396.861072905908,394.148212956519,382.787973245513,386.31212739838,371.001366184038,401.6065463287,342.243388873655,386.477108594252,389.943938289882,397.351960048632,367.799743644626,399.745615681534,366.237522753934,384.94478833045,383.734539573569,380.336044215011,392.997139620883,366.879575974666,393.739224467491,382.894831977213,379.369844082279,385.505540169395,398.629110369217,376.216932671062
"7",384.0498757357,362.221000272385,364.190675851877,352.313706740185,382.779489411871,367.662912347288,370.293239337376,353.982873238651,371.632671739306,377.087815124,363.225038213237,343.607534701392,358.489766488602,347.003476711174,360.383128268141,359.019952076291,374.41629168985,369.662242684821,337.815719341562,355.159123343707,348.333522152647,364.284326565385,369.453978113051,372.88294427767,349.92082190517,382.17440938446,358.199429130082,364.417944371764,393.141156880622,374.035764294537,373.692346811084,359.33356265882,360.85467983024,335.393101021776,338.76533303825,366.811333865587,366.119253326376,358.107471198045,366.298467515758,366.237522753934,384.94478833045,366.905538606598,354.914029688315,347.041075418971,366.879575974666,366.627529860786,379.266501101403,375.997212353901,373.819750944539,380.678645452117,330.372627480799
"8",353.608236197072,350.360027092515,361.506976032225,352.313706740185,356.516537326549,351.804124498842,356.669879933361,352.468727765757,362.359706675124,363.893599413077,355.423193467992,343.607534701392,353.454369418283,347.003476711174,331.069978216366,359.019952076291,336.506432451405,361.852692997615,337.815719341562,353.131911406098,348.333522152647,347.440393548482,337.729626460693,348.966442519821,349.92082190517,331.380554496503,326.415345078811,359.537858094204,344.787169603553,363.632024750572,352.325147703888,346.896105593321,360.85467983024,335.393101021776,338.76533303825,366.811333865587,357.359604134852,358.107471198045,366.298467515758,352.684117203839,350.010023375406,347.820272149974,354.914029688315,347.041075418971,361.860401471292,355.844592145363,376.29436141106,363.412468242518,373.819750944539,354.403087285073,330.372627480799
"9",141.554363434479,60.1390025659499,339.102128685312,96.9601976112646,109.370797147685,248.62059133571,87.7859684323811,104.567842761604,202.191571681652,288.546213199483,147.881838420498,99.6959794730224,208.227877492575,259.042137637869,330.937144018642,136.610481124626,202.624730918389,208.225517031391,131.091957228018,272.36479083581,103.798643791329,214.438036219751,337.729626460693,296.323678129405,186.487189704324,194.667432074566,140.493337889339,250.513840958125,145.259910728701,313.079928091345,72.3951209012864,76.3842209076388,165.384717394451,318.729770535481,258.259048448596,96.8550579040442,205.434238547617,173.063283261843,221.509409476013,242.411978321049,153.189783303783,91.5249417798892,188.667125418707,257.209967033327,284.162854637279,201.959295456275,242.353336967311,153.846925969283,351.430440695657,228.109612169132,263.268674889432
"10",58.5413987832335,55.3047070779842,65.3723563485843,57.5487237018936,58.1181398554314,58.8723471489645,58.7233961952857,58.0273493850402,58.423373262526,59.5894082599643,56.1737405240297,57.4163303084912,58.6443754796724,58.3863547436705,64.4798744145273,58.1152332679773,57.0833443270399,58.9500680167499,60.230704051716,60.4282341749898,58.6895640430166,59.5651943605144,62.2390640092913,59.4069375356341,57.6667235368336,60.3812547703689,58.3523966588591,60.7552679573971,59.7406685319432,58.5668515017393,58.1203947973225,57.4692022437566,58.1700202732893,64.2545159067998,59.2158419258169,57.4752682496513,58.1122288234249,56.6115600529716,57.962992213148,59.8510621758498,60.3759237466799,57.2675103464998,56.8392218470071,59.4232639679241,62.1288315156115,59.5218992740371,58.9927153703889,58.4354060906803,90.9434351859022,57.6795784677787,57.3241722337522
