"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28"
"1",0,0.0171886521034139,1.34373294713441e-08,6.03836269874591e-09,8.13089400253375e-08,9.81242274159536,2.38742359215394e-12,20.491171558591,2.6855172223037,1.25055521493778e-12,1.98991811418659,1.98991811418659,1.98991811418665,61.879731111002,43.5284134006133,0.868973128863416,26.675776772065,31.8253984304147,0.976218125343053,3.96705277473632,400.193867218613,125.327399472715,48.8279254643428,213.517597588779,209.309844038486,314.444336316388,300,300
"2",0,3.01785524465549,0.858282959686221,1.50531325289194e-05,5.48085381524288e-08,9.81242274059457,0.00263982253943595,20.3519961395749,3.88155870985941,0,2.98487717127995,3.97983622837319,13.8069612660611,50.0502058971306,245.302878936637,0.228593098641824,29.3170551540367,30.6800352080595,0,2.85978017442267,400.193867218613,240.56616109415,78.6282212855695,211.141070731755,200.003308003451,103.979859161945,499.117447939602,300
"3",0,0.455037579716873,0.0713569009255934,6.42771965431166e-07,3.86888814318809e-08,0,2.1600499167107e-12,20.3750501339932,1.54915389292842,0.00739604033412888,3.97983622837319,1.98991811418659,0.994959057093297,40.1134527129216,15.3069403079926,0.0916595845751829,35.4246629065657,35.9984568226863,1.48557377956541,2.04496557402717,400.193867218613,264.777792645078,102.885414101684,200.000124744478,208.100137433369,303.880339034665,300.001209235114,300
"4",0,0.040206415607372,7.03307705407497e-08,6.53061920274922e-06,9.04818462004187e-05,0,0.00216096083022421,20.3303738503972,2.6198543399737,0.00985728460784685,2.98487717127995,2.98487717128029,1.98991811418665,28.6586541798943,15.2444858669542,1.21085724417094,35.0133948013348,30.7376916543856,0.310890470519496,3.55251379402637,400.193867218613,122.832572053106,51.4224368415637,209.619358599536,200.000109801234,200.017385231128,300,300
"5",0,1850.93699734785,5.67875776515984,4.09508402299252e-07,2.27346390602179e-08,9.81242274090391,1.02464201745534e-05,20.3107960563693,0.984273804590089,0,2.98487717127989,1.98991811418665,18.4717379186965,196.574740355455,30.1766995287098,0.283666963943432,32.6239305978096,29.3518153798013,0.0395940837528883,3.36382289314622,400.193867218613,217.573310543749,34.3724626724315,207.158263921461,210.640430005853,101.989918931355,300.00000000002,300.000003218737
"6",0,0.01035773283661,8.95852281246334e-10,6.37657876723097e-07,5.75608951622007,0,4.6980709385025e-06,20.3427198521682,0.800930510915123,0,0.994959057093354,0.994959057093297,3.59061245410589,3.4774151287329,58.3925498122226,0.837178275828506,29.9899558238261,37.0847927756229,0,2.77781113362687,400.193867218613,22.3368612951828,18.390226430297,205.159486637502,200.001266118076,315.42492516517,300,300
"7",0,3.54475560015999e-10,1.72394265973708e-07,0.0001200759772928,3.38391146215145e-08,9.81242274013425,0.00114901526296762,20.3727919136509,2.55812384868068,0.00985728460784685,1.98991811418659,0.994959057093297,2.31767702961827,122.040658625248,198.547285996978,0.0480776660615447,26.3579234401468,31.2045274263494,0.977905124374502,3.06053115751695,400.193867218613,44.7977099986115,255.058891183344,200.013184090361,200.000106463953,309.82420211517,300.001137555838,300
"8",0,6.42018791516784,0.0713568675237184,9.71508598013315e-08,5.46964429304353e-08,9.81242274000545,0.000107052140265296,20.3495714557274,2.84322928089318,0,2.98487717127995,3.97983622837324,3.59690404108491,55.1747186176963,53.3402577027446,0.483763609439535,29.4463719369012,29.4467949807103,1.06242940056075,2.99593877985467,400.193867218613,162.604698636245,179.443341981878,200.019398860795,207.06246157179,311.220778278156,300,300
"9",0,0.119075068015491,0,6.0270167523413e-08,2.643696461746e-08,9.81242274020144,0.0281754893067045,20.3689764257242,2.0943898113494,0.00739604033412888,1.98991811418665,1.98991811418665,2.00313341379234,43.5284134006133,23.3324775342671,0.101755766868592,27.57047254531,30.2284224353727,1.58625082803337,2.68262806295513,400.193867218613,22.7366064871285,104.332533555116,209.314124545631,208.583812174054,257.172951436555,300.181243652579,300.000000000001
"10",0,0.0036094214192417,1.19898037602729,4.03906688006828e-06,1.22508026834112e-07,9.8124227402011,0.0226974662571138,20.3228967825837,0.520546771040586,0,6.96470836183403,3.97983622837319,1.98991811418659,43.6574656436287,349.136478669524,0.298531133194899,26.5627866061764,31.7349997500389,0,3.56535272187239,400.193867218613,152.096046184041,35.7935279819261,200.450450562976,200.056947823478,200.017385237132,516.616139256591,300.000004436551
"11",0,0.000417727907688459,4.90424554300262e-08,1.7893832136906e-05,2.07444372790633e-08,9.81242273998942,0.00150823901958574,20.4317618949628,0,0,2.98487717127989,2.98487717127995,0,562.823467206532,356.041359607094,0.210261700611028,28.1127720147447,33.5803241706898,1.34700641226317,2.75009987619796,400.193867218613,112.235671755006,50.9314760118117,212.086256776998,200.035523884683,101.989936064145,508.640338337168,300.000000000001
"12",0,4.08624603689555,4.97734617965762e-08,1.33944581648393e-06,2.58306727118907e-08,9.81242274218653,0.0607287125725406,20.3838085750957,4.68509276924419,2.1032064978499e-12,4.97479528546648,1.98991811418665,2.57113567491257,3.66477845184636,43.5908678416517,1.22963165193465,25.8303988068374,28.0054196113253,1.03083613750982,1.71214481033383,400.193867218613,126.299311111476,155.313044756,211.139574541461,200,200.017385231127,510.10642737693,300.00000435492
"13",0,0.510894917867518,8.96820893103722e-08,1.0387901966169e-05,6.89133230480365e-08,9.81242274093563,0.00734757691157029,20.4228932172341,2.63677577860176,0,3.97983622837319,2.98487717127995,0.994959057093297,38.5912640202814,21.9494983602626,0.463113534519806,33.5614502303405,29.3823881337723,0.970630886317565,3.3205966522047,400.193867218613,115.434777609812,151.893399336301,207.578626083516,204.549118087302,102.984878068388,300.001471339367,300.000003941453
"14",0,0.0783850462521514,6.53358256386127e-09,3.17538342642365e-06,3.23281142300402e-07,9.81242274026954,0.00643508312498398,20.2734608235058,0.986100578634023,0,2.98487717127995,6.96470836183403,6.48238796667457,137.160235610123,74.9191727777088,0.162897402910716,36.1952990319098,33.307467041677,0.986516910976775,3.56982886379274,400.193867218613,126.755894526962,92.8684424087066,210.601094291332,205.868016294972,100.994961064773,504.597800914967,300
"15",0,3.03527537331934,6.31503113400436,5.676108685293e-07,3.32894387611304e-08,9.8124227402833,0.00028274065448386,20.4617157372908,0.459281787703731,0,2.98487717127989,1.98991811418665,2.30853494233421,355.916450725016,73.4011274973582,1.10213472460993,30.4504138742417,34.0685966675828,0,3.45493560704188,400.193867218613,188.160519629595,45.2493699801995,202.917227479046,200.000000009562,101.989924741201,300.253007048974,300
"16",0,4.36102709500119e-10,2.99921946407267e-05,6.94975597070879e-06,3.48609319189563e-08,9.81242274016972,0.0181709532934065,20.2123777027866,0.984309695110028,0,2.98487717127989,5.96975434255978,0.994959057093297,53.4027121437821,118.201911775103,0.5314853510788,30.5364323005869,26.3620724997604,1.19044818031489,1.97465303369881,400.193867218613,98.9379759542571,134.83626093611,200.001287457232,200.0016358204,244.648162121175,302.200308362012,300
"17",0,7.64202923164703e-10,5.23552898812341e-08,2.5579765861039e-08,0.000360545712510429,9.8124227400134,0.000864738012296584,20.2325542709157,1.81564529977811,0.00985728460784685,1.98991811418659,3.97983622837319,3.75231012839265,158.879266107568,46.8226085671649,1.25826552913881,17.0428024232645,29.5299592785005,0.0098770141940463,2.77671516893008,400.193867218613,104.14724614634,339.877903063233,210.5031707171,208.074127205132,313.174829721326,498.963291994586,300
