problem	evaluations	best value
242	2500 / 2500	4.9748062514079292
243	2500 / 2500	1.1398235246650601
244	2500 / 2500	0.0065863610589431722
245	2500 / 2500	1.9899206196188297
246	2500 / 2500	1.9930517371614198
247	2500 / 2500	0.99756436103508883
248	2500 / 2500	2.9883975464170911
249	2500 / 2500	2.00835357522354
250	2500 / 2500	0.035439765757530502
251	2500 / 2500	1.99139090939556
252	2500 / 2500	2.8642207681857306
253	2500 / 2500	1.9901258015497301
254	2500 / 2500	4.7796181678151406
255	2500 / 2500	4.9747957706628103
256	2500 / 2500	0.99499327776914004
257	2500 / 2500	1.9900011334646399
258	2500 / 2500	1.9899190161412199
259	2500 / 2500	1.9899332229846696
260	2500 / 2500	1.9899228658305899
261	2500 / 2500	4.3681343903190086
262	2500 / 2500	2.9317452246680791
263	2500 / 2500	4.3617774380566097
264	2500 / 2500	2.9937745242888698
265	2500 / 2500	2.5108313152022501
266	2500 / 2500	1.9899671019957501
267	2500 / 2500	0.00060034476838666305
268	2500 / 2500	4.10267341347621
269	2500 / 2500	0.99499986524933304
270	2500 / 2500	2.2256495683731599
271	2500 / 2500	1.9899189694622401
272	2500 / 2500	1.9899181956416399
273	2500 / 2500	7.6078480374380089
274	2500 / 2500	5.8359927619406404
275	2500 / 2500	1.0165589210190202
276	2500 / 2500	1.9913534621420199
277	2500 / 2500	1.4945402197641897
278	2500 / 2500	1.9899358092879298
279	2500 / 2500	1.9916566229479897
280	2500 / 2500	0.99500512669743602
281	2500 / 2500	6.9647515836902096
282	2500 / 2500	4.9747964169815306
283	2500 / 2500	5.9697494144927017
284	2500 / 2500	1.9899189623219999
285	2500 / 2500	2.3182483433563394
286	2500 / 2500	3.9798372577026107
287	2500 / 2500	1.7298697968602399
288	2500 / 2500	2.0135522210067598
289	2500 / 2500	0.99583221954598899
290	2500 / 2500	2.9936556429440597
291	2500 / 2500	2.9850477168885301
292	2500 / 2500	2.1764541964846593
293	2500 / 2500	1.3777456615571299e-06
294	2500 / 2500	2.9848831583156801
295	2500 / 2500	0.00039458764567257298
296	2500 / 2500	0.0012886032856940202
297	2500 / 2500	4.9747955257121212
298	2500 / 2500	1.9899313460672396
299	2500 / 2500	4.048031030465939
300	6400 / 6400	1.9904386234437801
301	6400 / 6400	1.98991832799851
302	6400 / 6400	9.9495903335104909
303	6400 / 6400	1.98991817289183
304	6400 / 6400	1.9899211757291095
305	6400 / 6400	7.0226064963208004e-09
306	6400 / 6400	1.9899255049675399
307	6400 / 6400	3.9804476933723998
308	6400 / 6400	1.9899196679081397
309	6400 / 6400	3.97983748208613
310	6400 / 6400	0.99496036786437991
311	6400 / 6400	0.99508500655244303
312	6400 / 6400	3.3280998883587101
313	6400 / 6400	3.97983634033538
314	6400 / 6400	0.99495914620111103
315	6400 / 6400	2.9848783502413201
316	6400 / 6400	0.99495981907250608
317	6400 / 6400	1.9902542452931697
318	6400 / 6400	1.9899182467812599
319	6400 / 6400	0.99496488039511599
320	6400 / 6400	2.9848772033008397
321	6400 / 6400	2.9849004452550902
322	6400 / 6400	2.9848773778556801
323	6400 / 6400	3.9798378226434901
324	6400 / 6400	0.99495929589630794
325	6400 / 6400	7.959843686356141
326	6400 / 6400	3.9798362585533904
327	6400 / 6400	2.9848771750096996
328	6400 / 6400	4.9750232900365905
329	6400 / 6400	0.99495940724338516
330	6400 / 6400	2.9848771883369505
331	6400 / 6400	0.99495954821124089
332	6400 / 6400	2.9848771998881896
333	6400 / 6400	3.9798366257945594
334	6400 / 6400	2.9850268205303103
335	6400 / 6400	1.9899181285881899
336	6400 / 6400	2.9956684553766695
337	6400 / 6400	4.97480067622433
338	6400 / 6400	7.9596674544644417
339	6400 / 6400	2.98487825907341
340	6400 / 6400	17.084815421718304
341	6400 / 6400	2.9848771725095702
342	6400 / 6400	2.98487721386266
343	6400 / 6400	5.969759758384531
344	6400 / 6400	7.9596674414678112
345	6400 / 6400	4.9748419797784598
346	6400 / 6400	4.9747967690952395
347	6400 / 6400	2.9848771790567197
348	6400 / 6400	3.9798446036783894
349	6400 / 6400	0.99503531459725991
350	6400 / 6400	1.9899181251421398
351	6400 / 6400	1.9899182555147696
352	6400 / 6400	2.9848779536681196
353	6400 / 6400	1.99423683655613
354	6400 / 6400	3.9798377242490397
355	6400 / 6400	1.9899184843162301
356	6400 / 6400	3.9798363230069498
357	6400 / 6400	4.9747955196884597
358	6400 / 6400	2.9848771931802696
359	6400 / 6400	3.9798362705322701
360	6400 / 6400	3.9798409000580892
361	6400 / 6400	0.99495911490838307
362	6400 / 6400	3.9798364371648494
363	6400 / 6400	2.9932147892118501
364	6400 / 6400	4.9747953383202494
365	6400 / 6400	3.9798362296760699
366	6400 / 6400	0.99495914431048504
367	6400 / 6400	0.9950667317016838
368	6400 / 6400	2.9848772034793902
369	6400 / 6400	0.99495907863965305
370	6400 / 6400	2.9848801322350798
371	6400 / 6400	1.9899298994211296
372	6400 / 6400	0.99496174183248287
373	6400 / 6400	3.9798362378142498
374	6400 / 6400	1.92028437595582e-08
375	6400 / 6400	2.98487718687571
376	6400 / 6400	5.969749312403791
377	6400 / 6400	2.9848816513833905
378	6400 / 6400	2.9874651149873999
379	6400 / 6400	1.9899181150883298
380	6400 / 6400	4.9748075095925399
381	6400 / 6400	1.26680419043623e-07
382	6400 / 6400	2.9848796524625802
383	6400 / 6400	3.97983623959637
384	6400 / 6400	1.9899246334567497
385	6400 / 6400	1.99030053515929
386	6400 / 6400	2.9848773971264801
387	6400 / 6400	4.9748105843749402
388	6400 / 6400	2.98487747993221
389	6400 / 6400	2.0036008226765505
390	6400 / 6400	1.9899181172197997
391	6400 / 6400	5.1132047929058899e-08
392	6400 / 6400	3.9798468546686494
393	6400 / 6400	0.99496125930383505
394	6400 / 6400	1.9899213988493594
395	6400 / 6400	3.9798369194143195
396	6400 / 6400	3.9798362323491099
397	6400 / 6400	2.9880349589127908
398	6400 / 6400	1.9900529440499501
399	6400 / 6400	2.3630693980300901
400	10000 / 10000	2.9848773695272799
401	10000 / 10000	1.4681518223369502e-09
402	10000 / 10000	3.9798362333342694
403	10000 / 10000	7.9596674499473714
404	10000 / 10000	2.98487820396493
405	10000 / 10000	0.99495905761664005
406	10000 / 10000	6.9647139334151493
407	10000 / 10000	0.99495953092454703
408	10000 / 10000	0.99495907754389623
409	10000 / 10000	1.9899227551048095
410	10000 / 10000	5.969754704705621
411	10000 / 10000	3.97999557580839
412	10000 / 10000	3.9798375886026802
413	10000 / 10000	4.9747913292375898
414	10000 / 10000	3.9798362293498593
415	10000 / 10000	6.9647083708900794
416	10000 / 10000	2.98487808645773
417	10000 / 10000	2.9848781998134495
418	10000 / 10000	3.9808599227067698
419	10000 / 10000	5.9697574552562003
420	10000 / 10000	1.9899184058727599
421	10000 / 10000	2.9848771768121103
422	10000 / 10000	4.9747952857206714
423	10000 / 10000	0.99496082005721587
424	10000 / 10000	4.974795293410101
425	10000 / 10000	2.9848782706702197
426	10000 / 10000	4.9747953060713899
427	10000 / 10000	2.9848771789833703
428	10000 / 10000	1.98991813390256
429	10000 / 10000	2.9848778583869908
430	10000 / 10000	0.99495905853719113
431	10000 / 10000	1.9899181175532699
432	10000 / 10000	2.9848771900507098
433	10000 / 10000	0.99495971064796196
434	10000 / 10000	0.99496093077158299
435	10000 / 10000	0.99496132045329899
436	10000 / 10000	2.98487717244313
437	10000 / 10000	4.9747952881651702
438	10000 / 10000	1.9899187666945
439	10000 / 10000	1.9899181145625999
440	10000 / 10000	3.9798369304898391
441	10000 / 10000	2.9848771717720104
442	10000 / 10000	1.9899181190122299
443	10000 / 10000	1.9899181163120099
444	10000 / 10000	1.9899185627218001
445	10000 / 10000	5.96975434324189
446	10000 / 10000	2.9848771745887497
447	10000 / 10000	0.9949592817810069
448	10000 / 10000	1.9899217395700397
449	10000 / 10000	3.9798362512564003
450	10000 / 10000	4.9747953308608306
451	10000 / 10000	2.9848771758477102
452	10000 / 10000	8.9546266258784506
453	10000 / 10000	3.9798362287731397
454	10000 / 10000	6.9647083745997795
455	10000 / 10000	4.97479530357597
456	10000 / 10000	4.9748805309276793
457	10000 / 10000	1.9899187510464198
458	10000 / 10000	2.9848772097371401
459	10000 / 10000	9.9495858258838208
460	10000 / 10000	9.9495855674546618
461	10000 / 10000	6.9647141104059083
462	10000 / 10000	2.9848772144033102
463	10000 / 10000	4.97479530751309
464	10000 / 10000	1.9899184135942098
465	10000 / 10000	3.0016892083040101e-08
466	10000 / 10000	1.9899181159297799
467	10000 / 10000	2.9848780321612098
468	10000 / 10000	5.9697546650747606
469	10000 / 10000	2.9848771762393902
470	10000 / 10000	4.9747958746173095
471	10000 / 10000	24.873931326229901
472	10000 / 10000	1.98991811938851
473	10000 / 10000	3.9813987919103404
474	10000 / 10000	2.9848774841044396
475	10000 / 10000	0.99495905774989513
476	10000 / 10000	0.8550004175211402
477	10000 / 10000	1.9899275341099099
478	10000 / 10000	2.9848786446140596
479	10000 / 10000	2.9848772235373402
480	10000 / 10000	2.9848774420140503
481	10000 / 10000	2.9848771809151597
482	10000 / 10000	2.9859358306385499
483	10000 / 10000	0.9949590572737611
484	10000 / 10000	2.9848900135073504
485	10000 / 10000	4.9747958960739602
486	10000 / 10000	1.9899195476951896
487	10000 / 10000	0.99495945244650819
488	10000 / 10000	6.96471003334256
489	10000 / 10000	3.9798362300935697
490	10000 / 10000	4.97479677888842
491	10000 / 10000	5.9697543488595395
492	10000 / 10000	3.9798363376980297
493	10000 / 10000	4.9748247783566093
494	10000 / 10000	3.9798362815956798
495	10000 / 10000	3.9798362697131497
496	10000 / 10000	3.97989076550583
497	10000 / 10000	3.9798362291746097
498	10000 / 10000	0.99495912549700394
499	10000 / 10000	4.9755648863861399
500	25600 / 25600	1.9899181142984899
501	25600 / 25600	10.944544591468702
502	25600 / 25600	6.96470932213035
503	25600 / 25600	6.9647138194738094
504	25600 / 25600	17.909252987903496
505	25600 / 25600	0.99495957811251401
506	25600 / 25600	24.873936789494902
507	25600 / 25600	6.9647139049997699
508	25600 / 25600	17.909241361433697
509	25600 / 25600	5.9697551267306608
510	25600 / 25600	5.96975467787217
511	25600 / 25600	5.9697559449640805
512	25600 / 25600	3.9798362286413504
513	25600 / 25600	2.9848783898582392
514	25600 / 25600	5.9697551413098306
515	25600 / 25600	2.9848783815761499
516	25600 / 25600	3.9798369672534997
517	25600 / 25600	3.9798371795656897
518	25600 / 25600	8.954631516795132
519	25600 / 25600	3.9798367485898001
520	25600 / 25600	5.96975515085796
521	25600 / 25600	10.9203852217167
522	25600 / 25600	6.9647139166222889
523	25600 / 25600	21.8890886263179
524	25600 / 25600	6.9647143807015395
525	25600 / 25600	4.9747955302715603
526	25600 / 25600	1.9899198296882901
527	25600 / 25600	1.9899184368445899
528	25600 / 25600	2.9848776830268098
529	25600 / 25600	6.9647134032042608
530	25600 / 25600	12.934458367745099
531	25600 / 25600	1.9899183765039099
532	25600 / 25600	7.9596728220569704
533	25600 / 25600	0.99495973598382603
534	25600 / 25600	8.9546324351910922
535	25600 / 25600	1.9899194706458998
536	25600 / 25600	8.9546264761155197
537	25600 / 25600	4.9747958537390398
538	25600 / 25600	1.9899181142843398
539	25600 / 25600	3.9798367365890797
540	25600 / 25600	5.9697543526847001
541	25600 / 25600	2.9848776044157996
542	25600 / 25600	3.9798367079042101
543	25600 / 25600	2.9848775657891302
544	25600 / 25600	3.97983668798611
545	25600 / 25600	6.9647134058541811
546	25600 / 25600	5.9697543431951798
547	25600 / 25600	3.9798372375858797
548	25600 / 25600	6.964714827816378
549	25600 / 25600	0.99496040713813705
550	25600 / 25600	4.9747957743601905
551	25600 / 25600	5.9697548990826004
552	25600 / 25600	3.9798362283901598
553	25600 / 25600	3.9798377347906397
554	25600 / 25600	5.9331424040465219e-07
555	25600 / 25600	9.9495913376900695
556	25600 / 25600	3.9798371816088696
557	25600 / 25600	31.895593482392297
558	25600 / 25600	2.9848775595193304
559	25600 / 25600	4.9747954902784404
560	25600 / 25600	5.9697554433849707
561	25600 / 25600	4.9747956552287498
562	25600 / 25600	16.914295973250901
563	25600 / 25600	6.9657762685476392
564	25600 / 25600	4.9747957417413309
565	25600 / 25600	35.818470598982096
566	25600 / 25600	4.9747962453393502
567	25600 / 25600	8.9546322598761527
568	25600 / 25600	5.9697543426384492
569	25600 / 25600	2.9848779313681995
570	25600 / 25600	0.99495951337630106
571	25600 / 25600	4.97479558653058
572	25600 / 25600	3.9798370427905603
573	25600 / 25600	2.9848776430496597
574	25600 / 25600	32.833600195424495
575	25600 / 25600	3.9798366402541796
576	25600 / 25600	4.9747954309884497
577	25600 / 25600	5.9697543430857296
578	25600 / 25600	7.9596727611991911
579	25600 / 25600	2.9848780714204701
580	25600 / 25600	5.9697550282733998
581	25600 / 25600	10.944539554069502
582	25600 / 25600	1.98991812086348
583	25600 / 25600	2.98487763862971
584	25600 / 25600	0.46708549453029502
585	25600 / 25600	5.9697543440059091
586	25600 / 25600	4.9747957739259894
587	25600 / 25600	5.5574622592757784e-07
588	25600 / 25600	2.9848783373859398
589	25600 / 25600	2.9848786948683697
590	25600 / 25600	4.9747959379306206
591	25600 / 25600	4.9747957401475
592	25600 / 25600	1.9899188932871796
593	25600 / 25600	7.9596729987298112
594	25600 / 25600	1.98991898064853
595	25600 / 25600	5.9697548681303889
596	25600 / 25600	7.9596729420040617
597	25600 / 25600	3.97983664208581
598	25600 / 25600	9.9495905749498128
599	25600 / 25600	4.9747959056265607
600	40000 / 40000	4.97479602039743
601	40000 / 40000	24.873936876094401
602	40000 / 40000	37.830290452320092
603	40000 / 40000	9.9495859678527303
604	40000 / 40000	9.9495909326643428
605	40000 / 40000	12.9344681376779
606	40000 / 40000	4.9747958001965999
607	40000 / 40000	0.99495940506980707
608	40000 / 40000	7.9596743900363007
609	40000 / 40000	29.265996093912097
610	40000 / 40000	15.919340809082501
611	40000 / 40000	2.9848778682833506
612	40000 / 40000	5.9697551512754199
613	40000 / 40000	21.889090443164598
614	40000 / 40000	4.9747952855808508
615	40000 / 40000	6.9647142916225295
616	40000 / 40000	2.9848779957437395
617	40000 / 40000	3.9798362314987497
618	40000 / 40000	16.914289856679297
619	40000 / 40000	5.9697555632037096
620	40000 / 40000	4.9747958768969287
621	40000 / 40000	18.904206971775594
622	40000 / 40000	5.9697550492516607
623	40000 / 40000	1.98991811456003
624	40000 / 40000	4.9747957315392206
625	40000 / 40000	3.9798370135654899
626	40000 / 40000	7.9596743196097499
627	40000 / 40000	3.9798369293587492
628	40000 / 40000	3.9798368135795394
629	40000 / 40000	38.885555314335811
630	40000 / 40000	3.9798370215214001
631	40000 / 40000	6.9647137665515695
632	40000 / 40000	5.9697547352476805
633	40000 / 40000	1.9899183959068998
634	40000 / 40000	5.9697549687039695
635	40000 / 40000	5.9697546229542402
636	40000 / 40000	3.9798366215726997
637	40000 / 40000	7.9596724568793311
638	40000 / 40000	7.9596729098015508
639	40000 / 40000	17.909235150345697
640	40000 / 40000	5.9697547815379401
641	40000 / 40000	5.9697549852044212
642	40000 / 40000	43.696455597462702
643	40000 / 40000	6.9647142917302487
644	40000 / 40000	3.9798374902387095
645	40000 / 40000	3.97983622846183
646	40000 / 40000	5.9697547519403997
647	40000 / 40000	4.9747961950741919
648	40000 / 40000	4.9747959793665792
649	40000 / 40000	8.9546500319639524
650	40000 / 40000	7.95967282944628
651	40000 / 40000	4.9747972477072997
652	40000 / 40000	5.969754769428449
653	40000 / 40000	4.9747959070093097
654	40000 / 40000	7.959673092981892
655	40000 / 40000	39.198202683606901
656	40000 / 40000	5.9697551130187207
657	40000 / 40000	9.9495906925810704
658	40000 / 40000	4.9747965503236209
659	40000 / 40000	8.9546323540141124
660	40000 / 40000	3.97983674410079
661	40000 / 40000	1.9899192051500696
662	40000 / 40000	5.9697547744013404
663	40000 / 40000	13.929427521344401
664	40000 / 40000	38.45286282960749
665	40000 / 40000	9.9495860822391116
666	40000 / 40000	9.9495912154494324
667	40000 / 40000	12.934462706127601
668	40000 / 40000	1.9899196243799198
669	40000 / 40000	34.823532349633204
670	40000 / 40000	3.9798371261618395
671	40000 / 40000	2.98487753295854
672	40000 / 40000	5.9697549379176298
673	40000 / 40000	4.9747957967585101
674	40000 / 40000	2.9848780762785596
675	40000 / 40000	6.9244609224394091
676	40000 / 40000	6.9647141661710883
677	40000 / 40000	6.964714075645988
678	40000 / 40000	7.9596742942377707
679	40000 / 40000	16.914300117862002
680	40000 / 40000	24.873957031020101
681	40000 / 40000	4.9747961171062496
682	40000 / 40000	43.210687210184702
683	40000 / 40000	8.954632727438792
684	40000 / 40000	12.934463324688201
685	40000 / 40000	2.9848778944653103
686	40000 / 40000	2.9848784843804297
687	40000 / 40000	18.904212009901794
688	40000 / 40000	19.899171068555901
689	40000 / 40000	107.977896344171
690	40000 / 40000	7.9596736025471619
691	40000 / 40000	6.9647139873007395
692	40000 / 40000	4.9747957612479494
693	40000 / 40000	1.9899185280815701
694	40000 / 40000	10.9445500436807
695	40000 / 40000	6.9647140394800084
696	40000 / 40000	6.964713972345689
697	40000 / 40000	3.9798370092580297
698	40000 / 40000	9.9495913228068691
699	40000 / 40000	16.914294742907799
700	102400 / 102400	19.899177621001702
701	102400 / 102400	6.9647145232069079
702	102400 / 102400	7.9596737080099711
703	102400 / 102400	41.788250171054003
704	102400 / 102400	23.878987764719405
705	102400 / 102400	6.9647142052053788
706	102400 / 102400	1.0429577164266002
707	102400 / 102400	4.9747962936234007
708	102400 / 102400	8.954632207650663
709	102400 / 102400	2.0334872769950003
710	102400 / 102400	6.9647137212164694
711	102400 / 102400	5.969754996054121
712	102400 / 102400	3.2130900354656502
713	102400 / 102400	2.9848789052701896
714	102400 / 102400	70.676932190494753
715	102400 / 102400	10.944550357746001
716	102400 / 102400	47.776522793563203
717	102400 / 102400	40.793291193545706
718	102400 / 102400	6.9647142374217283
719	102400 / 102400	6.9647141731331299
720	102400 / 102400	7.9596732327152004
721	102400 / 102400	11.252222736309202
722	102400 / 102400	88.949511596640704
723	102400 / 102400	5.9697553247002606
724	102400 / 102400	29.848756599347194
725	102400 / 102400	19.899177564019602
726	102400 / 102400	129.948523080282
727	102400 / 102400	22.884048976727694
728	102400 / 102400	2.0796190434145396
729	102400 / 102400	1.9899189802503099
730	102400 / 102400	5.9697550468076797
731	102400 / 102400	5.6519013815418999
732	102400 / 102400	4.9747961514699499
733	102400 / 102400	3.9798367987277703
734	102400 / 102400	5.9697553907210503
735	102400 / 102400	4.9747958043982399
736	102400 / 102400	19.899177405876703
737	102400 / 102400	5.9697551104020503
738	102400 / 102400	3.9798373777118199
739	102400 / 102400	14.924381526325
740	102400 / 102400	7.9596734427545419
741	102400 / 102400	22.5274844761528
742	102400 / 102400	5.9697558537329796
743	102400 / 102400	6.99865526657402
744	102400 / 102400	81.475450593627784
745	102400 / 102400	4.9747961249707906
746	102400 / 102400	6.9647144861165193
747	102400 / 102400	1.06881273555712
748	102400 / 102400	4.974795846223909
749	102400 / 102400	10.9445506084695
