problem	evaluations	best value
287	2500 / 2500	1.8008746494558399
288	2500 / 2500	5.9700140823387304
289	2500 / 2500	2.9860623414508498
290	2500 / 2500	9.8516328748132832e-06
291	2500 / 2500	6.4008231498470707
292	2500 / 2500	4.9871752293442491
293	2500 / 2500	4.6753040408020794e-06
294	2500 / 2500	2.9848914498833801
295	2500 / 2500	1.9899292656867498
296	2500 / 2500	4.0728367518242798
297	2500 / 2500	2.9857368553195704
298	2500 / 2500	0.23487716902153
299	2500 / 2500	0.00055919152996608502
300	6400 / 6400	3.9798366662660198
301	6400 / 6400	2.9848772035859201
302	6400 / 6400	1.9899182014764298
303	6400 / 6400	2.9848772058996103
304	6400 / 6400	2.9931986312355399
305	6400 / 6400	1.9899185171199496
306	6400 / 6400	0.99495908121605192
307	6400 / 6400	1.9899183697807401
308	6400 / 6400	1.9899181372085299
309	6400 / 6400	2.9848780594897195
310	6400 / 6400	1.98991813390529
311	6400 / 6400	2.9848777381405505
312	6400 / 6400	1.9957010736929097
313	6400 / 6400	2.9848773582033203
314	6400 / 6400	2.9849246682488801
315	6400 / 6400	1.9899181267027302
316	6400 / 6400	1.98991816298806
317	6400 / 6400	1.9899182333707899
318	6400 / 6400	3.9798362802317198
319	6400 / 6400	8.9546265434668317
320	6400 / 6400	0.99495909909667501
321	6400 / 6400	1.9899181155307799
322	6400 / 6400	2.9848783390161593
323	6400 / 6400	3.9798362418597599
324	6400 / 6400	6.9647097912350402
325	6400 / 6400	0.99495917910030596
326	6400 / 6400	2.9848771730062498
327	6400 / 6400	2.9848781501719102
328	6400 / 6400	2.9848772806693402
329	6400 / 6400	1.9899182551935397
330	6400 / 6400	0.99496080978866486
331	6400 / 6400	3.5224201670010302
332	6400 / 6400	1.9899181751080599
333	6400 / 6400	2.9848916610148102
334	6400 / 6400	1.9899184430949097
335	6400 / 6400	1.9899181211536101
336	6400 / 6400	2.9848773053836499
337	6400 / 6400	0.99495905955946307
338	6400 / 6400	3.9798480065360593
339	6400 / 6400	1.9899186732207399
340	6400 / 6400	7.9596674222874508
341	6400 / 6400	1.9899185148651399
342	6400 / 6400	2.9848776420291903
343	6400 / 6400	1.9899181284413701
344	6400 / 6400	5.9843116107880698
345	6400 / 6400	2.9848772972402902
346	6400 / 6400	2.9848790369589699
347	6400 / 6400	4.9747969672157488
348	6400 / 6400	1.9983287058168999
349	6400 / 6400	4.9748328648823703
350	6400 / 6400	4.9748164819490501
351	6400 / 6400	3.0128885753412593
352	6400 / 6400	1.9899181153089998
353	6400 / 6400	5.9697494667716615
354	6400 / 6400	3.9798368366957795
355	6400 / 6400	2.9848785019740798
356	6400 / 6400	4.97479691061623
357	6400 / 6400	0.99495906098350406
358	6400 / 6400	2.9848773027445601
359	6400 / 6400	2.9855024763526901
360	6400 / 6400	1.9899182722988498
361	6400 / 6400	2.9850459042429196
362	6400 / 6400	0.99495905975327004
363	6400 / 6400	2.0021832354066302
364	6400 / 6400	1.9899210703736796
365	6400 / 6400	2.9848784808854698
366	6400 / 6400	1.98991833487314
367	6400 / 6400	4.2776005997953099
368	6400 / 6400	3.9798382243899098
369	6400 / 6400	3.979840496023769
370	6400 / 6400	0.99495906351640406
371	6400 / 6400	1.9899189461444697
372	6400 / 6400	1.9899219125693395
373	6400 / 6400	5.5215565879507292e-06
374	6400 / 6400	1.9899186530937498
375	6400 / 6400	1.9926415872604797
376	6400 / 6400	3.9798365930708592
377	6400 / 6400	4.7142708581304786e-07
378	6400 / 6400	2.9848771732088593
379	6400 / 6400	0.0029289725407153403
380	6400 / 6400	0.99500346685236685
381	6400 / 6400	0.99495912872674785
382	6400 / 6400	1.0103823999393999
383	6400 / 6400	2.9848772680769708
384	6400 / 6400	5.9697524312283612
385	6400 / 6400	2.98487781416509
386	6400 / 6400	2.98501355974946
387	6400 / 6400	2.9848776258084198
388	6400 / 6400	2.9848818828674406
389	6400 / 6400	1.98991812973439
390	6400 / 6400	0.99661524590450801
391	6400 / 6400	1.98991911963623
392	6400 / 6400	2.2863112292270705e-07
393	6400 / 6400	0.99495913188765384
394	6400 / 6400	2.98488132332999
395	6400 / 6400	4.9752729675814304
396	6400 / 6400	1.9899189280443699
397	6400 / 6400	1.9899181584191596
398	6400 / 6400	3.9798362362112796
399	6400 / 6400	2.9848889370907696
400	10000 / 10000	0.99495924766691202
401	10000 / 10000	2.98487717180581
402	10000 / 10000	4.9747964272612304
403	10000 / 10000	1.9899187519264698
404	10000 / 10000	2.9848781084974001
405	10000 / 10000	3.9801131731474704
406	10000 / 10000	3.9798365693678197
407	10000 / 10000	4.9747958493439794
408	10000 / 10000	4.9750315631045705
409	10000 / 10000	3.9798370182702598
410	10000 / 10000	1.98991811443666
411	10000 / 10000	7.9596675750280808
412	10000 / 10000	2.9848775219484303
413	10000 / 10000	0.99495918709982301
414	10000 / 10000	0.99496052672772384
415	10000 / 10000	1.9899190200442298
416	10000 / 10000	3.9798362295933196
417	10000 / 10000	3.9798369469028101
418	10000 / 10000	3.9798362324483199
419	10000 / 10000	4.9747960442722805
420	10000 / 10000	3.9798362295511098
421	10000 / 10000	5.9697547334027208
422	10000 / 10000	2.9848789472603103
423	10000 / 10000	3.9798362460727801
424	10000 / 10000	2.9848772018633802
425	10000 / 10000	1.9899181154184298
426	10000 / 10000	3.9798362457069802
427	10000 / 10000	4.9748512931095403
428	10000 / 10000	3.9798370037501596
429	10000 / 10000	2.9848774359518595
430	10000 / 10000	8.9546520833460512
431	10000 / 10000	4.9747953250539902
432	10000 / 10000	0.99495906512767396
433	10000 / 10000	2.9848771854714902
434	10000 / 10000	2.9848771806581595
435	10000 / 10000	0.99495976351035198
436	10000 / 10000	3.9798370285692397
437	10000 / 10000	3.9798363742302998
438	10000 / 10000	1.9899181187494397
439	10000 / 10000	4.9747959275334894
440	10000 / 10000	2.9848771775540701
441	10000 / 10000	3.9798366541345995
442	10000 / 10000	6.9647144535708296
443	10000 / 10000	1.98991811442643
444	10000 / 10000	1.98991812862094
445	10000 / 10000	2.9848771965448297
446	10000 / 10000	1.9903034764387502
447	10000 / 10000	18.904192037453797
448	10000 / 10000	4.9747956768629997
449	10000 / 10000	3.9798370698275201
450	10000 / 10000	5.9697547613215498
451	10000 / 10000	1.98991813834382
452	10000 / 10000	1.9899187283911499
453	10000 / 10000	2.9848771891899997
454	10000 / 10000	8.954622152900841
455	10000 / 10000	4.9747952909117705
456	10000 / 10000	2.98487718826676
457	10000 / 10000	3.9798374425330998
458	10000 / 10000	2.9848771781426704
459	10000 / 10000	2.9848771724906102
460	10000 / 10000	0.9949604686513569
461	10000 / 10000	2.98487717219427
462	10000 / 10000	0.99495949391835803
463	10000 / 10000	2.9848796072060102
464	10000 / 10000	4.9747964447284305
465	10000 / 10000	2.9848772322304904
466	10000 / 10000	2.9848780898301195
467	10000 / 10000	3.9798363575783102
468	10000 / 10000	5.9697552632139397
469	10000 / 10000	3.97983715561567
470	10000 / 10000	1.9899181288441199
471	10000 / 10000	2.98487792990709
472	10000 / 10000	2.9848779406527703
473	10000 / 10000	7.9596725846205318
474	10000 / 10000	1.98991811471089
475	10000 / 10000	3.9798363382302395
476	10000 / 10000	0.99495906232697007
477	10000 / 10000	5.96975435317965
478	10000 / 10000	3.9798368759655598
479	10000 / 10000	7.9596701647334012
480	10000 / 10000	5.9697525245931615
481	10000 / 10000	4.9747957215649707
482	10000 / 10000	10.944545428299399
483	10000 / 10000	2.9865385723149305
484	10000 / 10000	5.9697543578746499
485	10000 / 10000	2.9848777454471405
486	10000 / 10000	6.9647134825763306
487	10000 / 10000	8.4996133864478907e-07
488	10000 / 10000	0.99507177356673504
489	10000 / 10000	4.9747960571640704
490	10000 / 10000	5.9697496570109605
491	10000 / 10000	3.9798370869045399
492	10000 / 10000	5.9697551163100497
493	10000 / 10000	1.9899193044585799
494	10000 / 10000	4.97479698815199
495	10000 / 10000	0.99495960103927006
496	10000 / 10000	8.9546268077073332
497	10000 / 10000	2.98487938715154
498	10000 / 10000	1.9899185975038398
499	10000 / 10000	2.9848777497291201
500	25600 / 25600	7.9596726395985806
501	25600 / 25600	2.9848777961727002
502	25600 / 25600	2.9848781095127497
503	25600 / 25600	12.9344633270654
504	25600 / 25600	6.9647140803453196
505	25600 / 25600	4.9747955748705701
506	25600 / 25600	58.0684632859776
507	25600 / 25600	2.9848776374035397
508	25600 / 25600	3.9798365575624604
509	25600 / 25600	3.9798365837147895
510	25600 / 25600	5.9697555321364995
511	25600 / 25600	1.9899190762042198
512	25600 / 25600	4.9747953228499604
513	25600 / 25600	1.98991848302623
514	25600 / 25600	10.944545215937202
515	25600 / 25600	0.9949594535350742
516	25600 / 25600	8.7037392465613017
517	25600 / 25600	4.1153672179820298
518	25600 / 25600	0.99496034706126579
519	25600 / 25600	4.9747957424347904
520	25600 / 25600	1.98991886106361
521	25600 / 25600	6.9647137783637199
522	25600 / 25600	5.3708510954955706
523	25600 / 25600	2.9848778802975202
524	25600 / 25600	5.5675085431470785
525	25600 / 25600	3.9798369157511795
526	25600 / 25600	4.9747954397504399
527	25600 / 25600	9.9495910599093218
528	25600 / 25600	2.9848777621778906
529	25600 / 25600	4.9747964145705614
530	25600 / 25600	4.9747955133933308
531	25600 / 25600	6.9647142432043294
532	25600 / 25600	5.9697554361505603
533	25600 / 25600	3.9798369890772296
534	25600 / 25600	1.9899184154550098
535	25600 / 25600	4.9747958507067596
536	25600 / 25600	5.9697545866414394
537	25600 / 25600	7.9596731528610318
538	25600 / 25600	3.97983735623944
539	25600 / 25600	7.9596732561420005
540	25600 / 25600	3.9798365929470902
541	25600 / 25600	33.436502520093903
542	25600 / 25600	13.929421762355398
543	25600 / 25600	5.9697548020623099
544	25600 / 25600	5.9697546727689996
545	25600 / 25600	1.9899192088994395
546	25600 / 25600	2.9848786577542499
547	25600 / 25600	2.9848776831361996
548	25600 / 25600	5.9697550529815802
549	25600 / 25600	73.030019311898997
550	25600 / 25600	3.9798375428064507
551	25600 / 25600	1.98991889144574
552	25600 / 25600	12.934463574991
553	25600 / 25600	7.9596728051545513
554	25600 / 25600	2.9848776437015103
555	25600 / 25600	8.9546315151907514
556	25600 / 25600	6.9647142326457985
557	25600 / 25600	2.9848781831575497
558	25600 / 25600	51.7377549900433
559	25600 / 25600	12.9344638410036
560	25600 / 25600	16.914275317741602
561	25600 / 25600	4.9747961022798108
562	25600 / 25600	2.1226517691627902
563	25600 / 25600	7.9596728671081998
564	25600 / 25600	3.0002150725329404
565	25600 / 25600	2.9848778032088896
566	25600 / 25600	6.9647154644306992
567	25600 / 25600	2.9848777980590704
568	25600 / 25600	6.964713836053309
569	25600 / 25600	2.9848776052255901
570	25600 / 25600	0.99495956789362994
571	25600 / 25600	4.9747966387393801
572	25600 / 25600	5.9697501745600903
573	25600 / 25600	6.9647137059463704
574	25600 / 25600	4.9747955573762992
575	25600 / 25600	8.9546219796485502
576	25600 / 25600	5.9697555751202698
577	25600 / 25600	8.9546319461810207
578	25600 / 25600	22.418640225235094
579	25600 / 25600	3.97983661238638
580	25600 / 25600	5.9697551281986705
581	25600 / 25600	1.04870503763777
582	25600 / 25600	11.939503652977901
583	25600 / 25600	2.9848781331087388
584	25600 / 25600	3.9798373000737395
585	25600 / 25600	3.9798369737987693
586	25600 / 25600	4.9747958976403206
587	25600 / 25600	4.9747952855989306
588	25600 / 25600	9.9495913645625595
589	25600 / 25600	5.9697551688312798
590	25600 / 25600	6.9647140809636001
591	25600 / 25600	4.9747958803174894
592	25600 / 25600	1.9899190905977697
593	25600 / 25600	2.9848783605832496
594	25600 / 25600	1.3057002464456697
595	25600 / 25600	15.919334883561202
596	25600 / 25600	13.929422312573301
597	25600 / 25600	2.98487831804121
598	25600 / 25600	24.873957691502703
599	25600 / 25600	5.9697557640847903
600	40000 / 40000	38.278777247935508
601	40000 / 40000	7.9596733724107214
602	40000 / 40000	2.9848781787202396
603	40000 / 40000	5.2342451207027212
604	40000 / 40000	7.9596724573617905
605	40000 / 40000	3.9798367263923602
606	40000 / 40000	3.2252528564131397
607	40000 / 40000	6.9647136095606204
608	40000 / 40000	11.939504119572202
609	40000 / 40000	21.889086534315997
610	40000 / 40000	4.8853776312140305
611	40000 / 40000	3.9798367209667198
612	40000 / 40000	8.9546318415479824
613	40000 / 40000	6.9647138990709196
614	40000 / 40000	1.9914415028490597
615	40000 / 40000	29.848726411057999
616	40000 / 40000	5.9697550574106497
617	40000 / 40000	6.9647138283000887
618	40000 / 40000	14.924383100745798
619	40000 / 40000	9.9495916747274613
620	40000 / 40000	6.9472881833634714
621	40000 / 40000	3.35776466785856
622	40000 / 40000	4.1247195250906294
623	40000 / 40000	3.05348229764917
624	40000 / 40000	6.9647144921580697
625	40000 / 40000	5.9697554851631223
626	40000 / 40000	14.924381346754199
627	40000 / 40000	4.9747963510810402
628	40000 / 40000	3.9798376510579203
629	40000 / 40000	4.9747958992725207
630	40000 / 40000	4.0864417564408502
631	40000 / 40000	2.9848776802031396
632	40000 / 40000	4.9747958137280897
633	40000 / 40000	7.6149839115480189
634	40000 / 40000	19.899146602895197
635	40000 / 40000	4.9747957602794495
636	40000 / 40000	8.9546322088873236
637	40000 / 40000	5.9697550069691401
638	40000 / 40000	27.858828419594406
639	40000 / 40000	8.9546323558984131
640	40000 / 40000	3.9798369997915297
641	40000 / 40000	3.9798373321709399
642	40000 / 40000	9.4651139346668511
643	40000 / 40000	2.9848777373652799
644	40000 / 40000	7.9596744116966214
645	40000 / 40000	4.9747955665882291
646	40000 / 40000	12.934463102009499
647	40000 / 40000	23.878997220361196
648	40000 / 40000	2.9848777486747604
649	40000 / 40000	6.0916554310391309
650	40000 / 40000	3.9798366710606699
651	40000 / 40000	20.894104894549798
652	40000 / 40000	4.9747957731896104
653	40000 / 40000	23.878998292082102
654	40000 / 40000	36.813438868644191
655	40000 / 40000	26.8638628326574
656	40000 / 40000	3.0796492855993698
657	40000 / 40000	4.97479565751786
658	40000 / 40000	4.9747955805809498
659	40000 / 40000	8.0925617123651499
660	40000 / 40000	3.0841638291224505
661	40000 / 40000	1.9899190946853498
662	40000 / 40000	12.934464062383601
663	40000 / 40000	6.9647143158892391
664	40000 / 40000	10.944550666072498
665	40000 / 40000	15.802084311875003
666	40000 / 40000	1.9899191755074797
667	40000 / 40000	8.9546323889800927
668	40000 / 40000	5.9697549672927392
669	40000 / 40000	17.909248273411194
670	40000 / 40000	7.959673822162701
671	40000 / 40000	2.9848777825020205
672	40000 / 40000	3.9798371818104399
673	40000 / 40000	0.99496010827974091
674	40000 / 40000	5.8763715949386013
675	40000 / 40000	4.6483577954107611
676	40000 / 40000	18.904192555218799
677	40000 / 40000	9.9495857825269809
678	40000 / 40000	19.165406835325591
679	40000 / 40000	6.9647138322176794
680	40000 / 40000	6.4401588728366894
681	40000 / 40000	8.9546324291237127
682	40000 / 40000	5.9697546308334797
683	40000 / 40000	8.954627148322519
684	40000 / 40000	5.9697551045174704
685	40000 / 40000	8.4790823262874326
686	40000 / 40000	6.9647144868221202
687	40000 / 40000	37.337425372573101
688	40000 / 40000	74.235607611284891
689	40000 / 40000	20.894128147564501
690	40000 / 40000	10.944550369921799
691	40000 / 40000	8.5463403209442408
692	40000 / 40000	13.929417358346702
693	40000 / 40000	11.939503667595901
694	40000 / 40000	10.9445453205027
695	40000 / 40000	11.939504828859802
696	40000 / 40000	4.1087430207587703
697	40000 / 40000	3.9798371540501596
698	40000 / 40000	4.9747965614432097
699	40000 / 40000	7.9596730592913616
700	102400 / 102400	2.0023437343662596
701	102400 / 102400	8.9546319938824013
702	102400 / 102400	54.721730063039402
703	102400 / 102400	18.904214676644099
704	102400 / 102400	11.939509880641801
705	102400 / 102400	4.9747961622817307
706	102400 / 102400	3.9798524681360194
707	102400 / 102400	6.9647138347145301
708	102400 / 102400	6.9649006998057486
709	102400 / 102400	50.7428312157951
710	102400 / 102400	10.944551227697099
711	102400 / 102400	5.98774392805728
712	102400 / 102400	8.954632516479144
713	102400 / 102400	3.9798394928420699
714	102400 / 102400	89.065582918497682
715	102400 / 102400	9.2226684657297291
716	102400 / 102400	12.013542314341203
717	102400 / 102400	86.766578224293895
718	102400 / 102400	141.11722966769403
719	102400 / 102400	10.944550568044301
720	102400 / 102400	7.959673187792192
721	102400 / 102400	4.97479634556794
722	102400 / 102400	6.9647146038544694
723	102400 / 102400	3.9798370886961201
724	102400 / 102400	14.924381480777496
725	102400 / 102400	15.919340655182701
726	102400 / 102400	8.9546332449052137
727	102400 / 102400	3.9798377028506602
728	102400 / 102400	4.9747961865923012
729	102400 / 102400	5.9697550295011901
730	102400 / 102400	6.9647143697130787
731	102400 / 102400	6.9647146907629995
732	102400 / 102400	7.9596733587064801
733	102400 / 102400	4.9747982605078995
734	102400 / 102400	5.9700619371611214
735	102400 / 102400	3.9807884359084396
736	102400 / 102400	130.93077738088701
737	102400 / 102400	3.9803571940101397
738	102400 / 102400	18.9270613859021
739	102400 / 102400	0.994959083841081
740	102400 / 102400	9.9495912491481704
741	102400 / 102400	3.9799228684203705
742	102400 / 102400	5.9697554750805502
743	102400 / 102400	10.944550108153699
744	102400 / 102400	7.9596729768435406
745	102400 / 102400	10.944550247387902
746	102400 / 102400	3.9798372268725202
747	102400 / 102400	45.768071831691401
748	102400 / 102400	4.9747967722289603
