"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28"
"1",4.54747350886464e-13,7.67158780945465e-09,0.000535427255044851,32.440038643414,2.67028781308909e-08,2.48974174610339e-10,0.000177171470454596,20.9408411072236,5.30567868469984,1.31308297568467e-11,0.994959119564442,6.58323529023619e-08,1.98991813445085,4695.20922132918,4613.88449359495,2.60768746631911,115.153009180411,140.900544904378,3.75743858286569,14.6990478023039,200.000012493967,5281.05351239452,426.4055762227,221.803348619657,236.713860914488,300.022495477264,300.184393610886,300.000032121739
"2",6.82121026329696e-13,6.85258783050813e-09,0.000442227255462058,35.5427942249996,1.52884922499652e-08,2.16800799535122e-10,0.000121313329373152,20.901244553556,2.94501166968189,2.52384779741988e-11,4.97479573730521,0.994959089156623,2.9848771817226,1790.22719367712,428.855766276865,2.20666280516937,225.031321793867,124.084397372946,5.09879276675264,14.9999914296712,300.000016249622,5153.51709344706,1777.99546394048,200.014412778504,240.946096319398,309.88806904183,516.4488395066,300.000025063992
"3",4.54747350886464e-13,1.46517322718864e-08,0.000449232870323613,34.4423333900409,2.02256842385395e-08,1.6814283299027e-10,0.000187284329513204,20.9938244273524,5.3280391141501,1.43813849717844e-11,1.98991816757422,0.994959123586341,3.29223439621273e-08,4026.45095346739,4628.49713602116,2.72932477576674,123.835861125507,135.935759816095,2.493620902315,14.9958434792112,377.671480971017,4900.25446069525,4794.77491021532,230.730816645925,236.314885568203,306.115539117026,500.42546956979,300.00002465692
"4",4.54747350886464e-13,5.52518031327054e-09,0.00093915324214322,36.7778636099554,2.13474322663387e-08,2.43062459048815e-10,0.000213801881500331,20.9455551077525,6.14175106359494,1.70530256582424e-11,4.97479550795003,3.97983623920709,1.98991814271361,3279.28602168351,5810.99025418737,2.40578498537792,125.170543927022,148.962299211462,4.0581043860235,13.6848821898188,300.000009211255,4910.23624174792,4201.05311800657,219.596181532704,235.944291670281,300.026799687758,500.795632180498,300.000026492342
"5",9.09494701772928e-13,9.17907527764328e-09,0.000574640160721174,34.095433488588,1.92757170225377e-08,2.60342858382501e-10,0.000155924577256883,20.979877868608,7.14190417721545,1.98951966012828e-11,8.9546265418723,1.98991821405309,0.994959074602065,3282.81119631925,469.848326719859,2.31333256945351,188.910799723083,144.56023319548,2.30413806511956,14.9959450811177,300.000008535343,5384.32293127589,5733.01334444514,228.295347567338,229.273546665172,300.023300804572,300.295440279772,300.000025086324
"6",4.54747350886464e-13,1.10760538518662e-08,0.000568105692309473,30.148341643247,1.66270410772995e-08,2.76600076176692e-10,0.000183682488113845,20.9332017800771,5.36067219106553,7.7875483839307e-12,3.97983632161993,2.43140334532654e-08,4.19317236345131,3288.2235797241,2903.49886974667,2.37098999080268,148.694349289592,170.771866802152,2.76708751071379,14.9957101784287,300.000010871985,5761.76065186712,152.808778536088,223.175339926404,226.663538550615,276.677065211644,400.493293104054,300.000028041375
"7",6.82121026329696e-13,5.36783772986382e-09,0.000548707748976085,29.4729215108787,2.21898517338559e-08,3.1093350116862e-10,0.000226686539463117,21.0031063500426,8.27494523020334,1.11981535155792e-11,3.97983644459208,1.98991813460202,3.69842325653735e-08,5280.26500734308,4327.19019242542,2.4062218283857,116.41790060234,190.419151872184,6.41942415294875,14.9997439382462,200.00001289162,5736.49002205437,3880.53390825644,224.38074994618,233.239300154558,310.395530552675,300.350564920437,300.000021296801
"8",4.54747350886464e-13,6.96059032634366e-09,0.000361148305955794,42.8767185005729,1.16865521704312e-08,1.41540112963412e-10,0.000213263643786377,20.996578344118,7.7510480116639,1.36424205265939e-11,3.9798363821472,4.73304453407764e-08,0.99495906349884,5335.92139914652,4285.88496711102,2.1249228333472,118.159956507711,172.071533287719,3.50141245815422,14.999770132888,300.000010557993,5212.19978981662,2095.20667904026,200.020431179316,238.606466712348,313.485338781372,300.278050780528,300.000028193346
"9",4.54747350886464e-13,1.32749846670777e-08,0.000507371167714155,36.2541823139597,1.97729832507321e-08,2.43289832724258e-10,0.000167671012150095,21.0081569457768,6.11393799041764,1.39834810397588e-11,3.9798364193158,4.97479655494288,0.994959260103968,3157.2663983784,4140.55154375233,2.54916793422663,121.550671331399,200.163205095016,5.36124465507947,14.9721920184934,300.000010742418,5358.34958308305,4584.52204505466,228.050609596641,241.478412164113,299.847872903941,473.379669362519,300.000028005853
"10",9.09494701772928e-13,1.19334799819626e-08,0.00135359022965531,39.942357138596,1760.46412271228,9.45874489843845e-11,0.000176680062395462,20.9857206172757,4.10890918707105,1.10844666778576e-11,2.98487728752571,0.994959362904353,1.98991812255909,4034.05929917574,4477.71449550743,2.35011827833245,206.019209954191,148.279490962477,3.71917985930668,14.9920148247779,384.991327514254,3325.06985090795,2682.3572709802,200.020859040889,244.373853335341,309.30790284262,518.023717167498,300.000026777412
