"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28"
"1",0,1.68483893503435e-10,6.59565557725728e-08,0,1.41488953886437e-08,9.81242274014642,3.7673290762541e-06,20.3530463983385,3.43691633588605e-05,0,2.98487717127989,0.994959057093297,0.994959057093297,14.8371317463643,48.4655627634493,1.0323571019151,26.8899837780157,33.3693214903462,0.491814537200355,3.32246256260294,400.193867218613,109.587428323028,45.9695127423973,210.10662725711,204.540140841896,277.365498538217,300.001223328946,300.00000101989
"2",0,3.26749614032451e-07,8.39668246044312e-08,0,3.73377133655595e-08,9.81242273971054,1.79018343260395e-07,20.2904461572084,1.04390202055993,1.13686837721616e-13,2.98487717127989,2.98487717127989,0,36.8234009073049,18.5345376725663,0.832109823172004,33.3493256922196,32.3162426919856,0.936580187410925,3.55488975157994,400.193867218613,24.1349916798971,72.4791680260709,200.000110313559,204.540146277133,297.788360515147,300,300.000001086837
"3",0,2.26918928092346e-10,5.84980170970084e-08,0,7.43796135793673e-09,9.81242274123451,1.77626247932494e-07,20.3563945653895,2.10216414444437,1.13686837721616e-13,0,2.64942458692673,0,79.8563221405448,184.995032940348,1.1772155018518,33.0380590749159,23.516074744779,0.523818031253768,2.34105080104757,400.193867218613,27.7956053828327,38.3324268951761,206.870919941356,204.540142623654,200.017385231125,520.110140156188,300.000000906697
"4",0,7.28657596482662e-08,2.32098500418942e-08,0,1.44523255585227e-08,9.81242274039619,0,20.260195857932,1.76247351276174,0,2.98487717127989,4.97479528546648,1.98991811418659,31.8862515444671,53.4027121437812,0.932742368172853,24.9048606209408,35.9494457804598,1.06173830065882,3.47664330489295,400.193867218613,141.353698622683,26.871045315094,200.000093168091,209.866529266963,200.017385231125,486.158001130643,300.000001062044
"5",0,1.80534698301926e-10,0.468488350182952,0,1.33192088469514e-08,9.81242273965131,1.95744291886513e-07,20.4041372289309,1.50001793839135,1.13686837721616e-13,1.98991811418659,5.96975434255972,1.98991811418659,11.9544340613384,39.988543830842,1.01553165877226,27.519184638411,33.4760611841173,0.622610857008283,3.15319721898436,400.193867218613,151.471640206449,45.6586715499756,208.530729029021,200.000102666328,100,501.870833653182,300.000001026044
"6",0,8.87005171534838e-08,9.40135578275658e-08,0,9.74227987171616e-09,9.8124227405126,1.42491561518909e-05,20.4600328772972,1.50463231274114,1.13686837721616e-13,1.98991811418659,1.98991811418659,0.994959057093297,33.5916602164025,26.8241932820574,1.1848350213873,32.0387233553539,30.7950741671366,1.01676803335693,3.11307574629632,400.193867218613,317.45563703546,53.3834282176205,200.000086550791,200.000078605494,200.017385231126,508.780202054246,300.000000921919
"7",0,6.70257804813446e-07,5.56776740268106e-08,0,6.62666138850909e-07,9.81242274100725,1.55211068886274e-07,20.34805525022,0.894559547421181,1.13686837721616e-13,1.98991811418659,1.98991811418659,3.08739347814239,3.7272328928857,40.2383615949966,1.31543809588507,16.1117311938776,32.9600947943442,1.44958513155797,2.93375604210269,400.193867218613,17.1505214549836,73.252237215247,200.000089606729,205.329985358272,239.063123514627,300.001093354187,300
"8",0,8.09450284577906e-11,7.98793280409882e-08,0,8.49843218020396e-09,9.81242274168426,9.28534927879809e-06,20.4001157298385,0.164504378100219,0,1.98991811418659,0.994959057093297,0.994959057093297,12.0168885023768,18.5969921136057,1.37813031229049,30.0940777467378,34.4543782594429,0.9629789778499,2.70172100391574,400.193867218613,29.1419336613384,243.594169227258,206.812907221448,200.000084080345,314.906529157632,501.536137501788,300
"9",0,1.09572242763534e-05,1.45188323585899e-07,0,7.30904048396042e-09,9.81242273965086,1.58186253429449e-07,20.1981584858742,0.0658455783077443,0,5.96975434255972,0.994959057093297,2.98971843906008,26.8866477230958,31.8237971034287,0.937024460090385,34.062152293989,31.4043732610628,1.03056146411541,3.41282971550288,400.193867218613,150.701996749824,115.896729544455,200.000122121783,209.677765078588,242.493434015354,300,300
"10",0,6.4721916714916e-09,1.01194018498063e-07,0,1.62319793162169e-08,9.81242273974772,3.7857704455746e-06,20.2757957547066,1.50035230250455,0,5.96974930474067,11.4850768425343,0.994959057093297,43.7488063509418,18.5969921136048,0.83211960184795,33.6683271519182,27.8338842884092,0.941957373482467,2.53763407842598,400.193867218613,129.280972642478,26.9189000952999,200.000109535336,204.540145492629,240.68341078225,300.001024093668,300
"11",0,0,1.91769686352927e-07,0,1.26664190247538e-08,9.81242274037106,7.46301401477467e-05,20.3640251013796,2.1936026603554,5.6843418860808e-14,2.98487717127989,4.97479528546648,0,17.547725478782,26.8241932820574,1.39919467123602,24.1867353465786,29.5995666170356,0.637078901513576,2.61620939337729,400.193867218613,110.499189861548,92.9721759729723,206.529480450338,200.000107105349,200.017385231125,511.915900790735,300.000001203513
"12",0,0.00540473688261045,1.36170910991495e-07,0,2.23650431507849e-08,9.81242274044234,2.91818479354333e-05,20.4557623845421,2.28142945998093,5.6843418860808e-14,4.97479024764738,1.98991836215407,1.98991811418659,15.3069403079908,43.2827389973945,1.04633848971758,33.8727834332578,32.0420736816644,1.44677378235997,3.18734971472622,400.193867218613,150.356934475785,34.5079596758325,208.875179769866,200,101.989918766207,483.803992430329,300.000000752855
"13",0,2.27373675443232e-13,1.35412392410217e-08,0,1.56979922394385e-08,9.81242273987198,5.79892794121406e-05,20.3974539077727,0.983975677595254,1.13686837721616e-13,1.98991811418659,2.98487717127989,1.98991811418659,48.590471645527,10.3073365041146,1.01066955915152,23.2883019449685,23.7200101664464,0.915102625808458,3.19075603443605,400.193867218613,116.568260639077,49.9157986022191,208.836496798408,204.540157844211,224.357138599254,300.001326981272,300.00000125311
"14",0,0,4.20714059146121e-08,0,1.14736167233787e-08,9.81242274084332,1.5316345525207e-07,20.4694035257444,2.02237891926416e-05,0,1.98991811418659,1.98991811418659,2.98487717127989,15.2444858669523,58.40231598227,0.911276815036047,11.4796255726288,11.6928523863935,1.12591101770931,3.54370541710921,400.193867218613,29.4566687878518,28.6196671184447,200.000102946552,204.540132811622,216.905134003414,300.001238344182,300
"15",0,1.034186425386e-07,5.73547822568798e-08,0,1.98959924091469e-08,9.81242274070178,7.80806999500783e-07,20.3681639372024,1.77880154595323,0,1.98991811418659,3.97983622837319,5.36347013229843,40.1134527129198,227.143067910301,1.03790623029434,24.2657859324722,30.9338312965294,1.12629717780493,3.59269396905768,400.193867218613,102.739968616044,38.1113314751013,207.797578115657,204.540146008621,240.647967181209,300.001171433193,300.000000921546
"16",0,1.33240973809734e-10,2.81308984995121e-08,0,1.27182602227549e-08,9.81242274066165,0.000171869780047018,20.3161950850993,2.51145572955306,0,4.97479528546648,1.98991811418659,2.10819891925956,49.9877514560903,3.66477845184727,1.15724892857045,18.7315614273908,31.4092578453227,0.622610857008226,3.45989432978263,400.193867218613,118.559835169646,95.3627060482203,200.000094731416,204.540141728602,283.051035160233,300.001152018559,300
"17",0,1.73213386460702e-05,1.5719820112281e-07,0,1.46046659210697e-08,0.0826742382238308,1.30801026898553e-07,20.2436672011119,1.5000219873034,1.13686837721616e-13,0.994959057093297,1.98991811418659,0.994959057093297,35.2387577736263,235.370269078754,1.10422678130968,25.0059377746784,23.1542606814185,0.956543817720728,3.48752600627142,400.193867218613,107.564313286544,32.3414669751011,211.045679842864,200.000095945907,100.994964466729,513.151668654829,300
"18",0,4.02906152885407e-10,1.62224978339509e-07,0,1.52124357555294e-08,9.81242274067768,1.29023419503937e-07,20.2565080673979,2.06543479694403,0,2.98487717127989,0,0.994959057093297,15.2444858669523,93.5203082176395,0.98050904355074,31.3527434820073,31.8732679182413,0.855834587122274,3.2220700415844,400.193867218613,88.4485657516585,41.4340594411935,206.883322212567,204.540156344665,263.563460737404,300.001333172466,300.000001115982
"19",0,2.72848410531878e-10,1.6769126887084e-07,0,1.22408891911618e-08,9.81242273978421,3.70587997622351e-06,20.2706016878029,2.92101078684937e-05,0,3.97983622837319,2.98487717127989,9.48855861801485,11.7670707382485,31.8237971034287,1.24837461382856,11.9407093657015,29.0799874780312,1.17121863384301,2.83163203358743,400.193867218613,223.477080149413,112.650824071773,206.302714128689,207.218312330162,101.989926863654,300.001392838511,300.000000958168
"20",0,0.00025997673742495,8.8111164586735e-08,0,1.05621893453645e-08,0.092269273846,3.90440482078702e-06,20.4107554091893,1.77880214615857,5.6843418860808e-14,0.994959057093297,0,0.994959057093297,27.885198971383,30.1142450876714,1.41830684804847,24.123929036536,26.444966163112,1.10045190429094,2.80864921567047,400.193867218613,112.768819346899,202.432011091841,206.294345925995,200.000090104133,241.673837578914,300,300.000001014349
"21",0,9.9566000244522e-07,1.27697603602428e-07,0,1.04424771052436e-08,9.81242274042074,1.3867151096747e-05,20.3833793182724,0.518953994203798,0,0,1.98991811418659,0.994959057093297,36.6360375841887,10.2448820630752,1.32255301405215,31.7282292698622,26.6731092238473,1.14555896381387,3.59317500007762,400.193867218613,163.771671095577,88.4514381726623,207.797580573604,200.00009316029,246.933118136498,495.635280138204,300
"22",0,3.06818037643097e-09,8.6522959463764e-08,0,1.48767185237375e-08,9.81242273996054,1.97377858057735e-07,20.3541859472076,3.30984895526854e-05,0,0.994959057093297,2.98487717127989,1.98991811418659,43.5908678416499,52.5734352023919,1.52573213250645,33.2335829129242,30.2541586540694,1.3743673730969,3.22047481557865,400.193867218613,15.6295763228987,41.6469493417833,200.000109095294,200.000102448304,101.98992370737,300.001131549193,300.000000861868
"23",0,3.72424437955488e-08,1.98118868866004e-07,0,6.36293862044113e-09,9.81242274042154,9.21977891721326e-06,20.1923041816865,1.64373649340632e-05,1.13686837721616e-13,4.97479528546648,2.98487717127989,1.99045255407756,1.98709076228988,61.8172766699608,1.10661086549595,11.8856304459995,25.421546637998,0.670242221328863,2.93296889534429,400.193867218613,119.867613270195,75.6615367226725,206.789855668912,200.000082301186,271.351934991959,300.001111048596,300.000000816469
"24",0,9.09494701772928e-13,5.49682681594277e-08,0,2.89344484372123e-07,9.8124227401596,1.54036456478934e-07,20.2877178099867,2.01103264316771e-05,0,0,0,0,36.7609464662664,196.900188422258,1.40188981722278,31.7716647536661,31.7384470415885,0.942539777520778,2.52943734183532,400.193867218613,78.4591246916079,270.129189352481,200.00009747166,204.540157595043,217.375910820416,300.001066429134,300
"25",0,3.11977146338904e-08,1.26794247989892e-07,2.27373675443232e-13,3.43736473951139e-07,9.81242274034366,7.90423428043141e-07,20.293903125935,3.74155127929043e-05,0,2.98487717128074,2.98487717127989,2.42594724688072,32.6115696105935,151.711501602812,1.26075222963982,26.561774212276,31.4053387292427,0.916211978273566,2.81087024507883,400.193867218613,40.4828237066154,110.301365816645,207.330097933823,200.00008866119,105.96976553924,512.449737072762,300.000001128205
"26",0,1.8925220501842e-08,5.16347427037545e-08,0,1.13745954877231e-08,9.81242274063402,1.85475755642983e-07,20.3424120822013,3.18227183697672e-05,0,0.994959057093297,0,1.98991811418659,43.5950112025885,11.7670707382222,1.47870783621732,29.562243406106,30.0816634971873,0.854373442752831,2.51876168608567,400.193867218613,31.128733406582,53.4262474698147,210.316595422288,200.000100905663,249.556306116378,300.001030538128,300.000001148621
