Problem(N=Dim D=Problem),Median, Best, Worst, Mean, Sd, Resets
 [1] CEC2017 N=1 D=10,8.11152744972787e-09,4.46809167442552e-09,1.76371770521655e-08,8.78598743214503e-09,3.06613356658767e-09,0     
 [2] CEC2017 N=2 D=10,0,0,0,0,0,7.43137254901961                                                                                     
 [3] CEC2017 N=3 D=10,2.38742359215394e-12,0,5.71276359551121e-11,4.13396550107327e-12,8.34140772554246e-12,4.7843137254902          
 [4] CEC2017 N=4 D=10,0,0,4.54747350886464e-13,2.0062383127344e-14,7.94373544115742e-14,4                                            
 [5] CEC2017 N=5 D=10,0.99495906744329,0,3.97983624868959,1.52170214113138,1.114228699645,2.92156862745098                           
 [6] CEC2017 N=6 D=10,1.40317524710554e-07,9.46362206377671e-08,1.09222665457696,0.021416374886759,0.152942299459162,1.88235294117647
 [7] CEC2017 N=7 D=10,12.1483371775323,10.3669207811563,14.7666327026283,12.3483675236263,1.10206664412013,1.17647058823529          
 [8] CEC2017 N=8 D=10,1.98991812185432,0.994959057093297,4.97479528546648,2.14601277708143,0.941219846896623,2.52941176470588        
 [9] CEC2017 N=9 D=10,1.13686837721616e-13,0,2.38742359215394e-12,2.29602829124048e-13,3.80122407583007e-13,5                        
[10] CEC2017 N=10 D=10,3.53986957499365,0.124909468738224,237.001578120321,20.5143378673898,47.4711572170958,2.96078431372549        
[11] CEC2017 N=11 D=10,7.74639374867547e-09,0,1.98991811418659,0.331653023649921,0.585816030059005,2.96078431372549                  
[12] CEC2017 N=12 D=10,362.962408099081,0.208142986934035,882.498317916425,387.725520850444,183.630188373021,0                       
[13] CEC2017 N=13 D=10,3.11381928676224,1.66892277775332e-09,8.87493394887019,3.34283001784145,2.73760353493841,1.66666666666667     
[14] CEC2017 N=14 D=10,20.0189105938609,4.56248017144389e-08,30.9627416188941,12.4524345834088,10.3875178818577,0                    
[15] CEC2017 N=15 D=10,1.12718275344764,0.0111367135607452,10.4340896868405,1.80661036870224,2.15667486066372,0.294117647058824      
[16] CEC2017 N=16 D=10,1.45018010666058,0.462079465875831,136.083984673771,18.5042305953884,43.7172816455668,0.352941176470588       
[17] CEC2017 N=17 D=10,24.3488136856388,1.04428318213013,47.2112119103786,23.5818502920517,10.5495827532088,0                        
[18] CEC2017 N=18 D=10,21.5143276883609,0.162418017156142,45.9666611191294,20.1999312117255,10.7167456118605,0                       
[19] CEC2017 N=19 D=10,2.24658172019167,0.0194321206581662,6.47870381131656,2.0726968565956,1.20825899047642,0                       
[20] CEC2017 N=20 D=10,20.0376684732455,1.00331287740119e-05,140.44462106521,19.0539047608488,30.4609435086457,0                     
[21] CEC2017 N=21 D=10,202.169704112354,100.000000101678,205.362764715379,194.173217919914,25.0811308057705,2.98039215686275         
[22] CEC2017 N=22 D=10,100.000000025308,100.000000017085,100.000000030912,100.00000002561,3.26229115929728e-09,3                     
[23] CEC2017 N=23 D=10,300.000000187493,300.000000007978,306.002904399116,301.574715582912,1.80858619545104,3.52941176470588         
[24] CEC2017 N=24 D=10,100.000000181598,100.000000103973,329.564068138177,127.513144668623,71.4680339030372,1.41176470588235         
[25] CEC2017 N=25 D=10,398.032923682603,397.742869469987,443.377146399268,411.265069471817,20.9207532737669,4                        
[26] CEC2017 N=26 D=10,300.000000153592,200.000001213497,300.000000201624,274.509804415101,44.0142573679922,0                        
[27] CEC2017 N=27 D=10,395.074556548338,389.517990246292,410.839607519027,395.712637689014,3.31290933070795,1.96078431372549         
[28] CEC2017 N=28 D=10,583.745226318661,300.000000209981,646.480341424515,530.546984525446,123.193123918946,0                        
[29] CEC2017 N=29 D=10,234.842566107637,225.881354662112,366.1899844727,239.694382582775,19.947508525153,0                           
[30] CEC2017 N=30 D=10,464.134617625905,394.500776631029,641.442214567935,459.239416331321,62.5573433019211,0                        
 [1] CEC2017 N=1 D=30,4.80478519193639e-08,3.08788798975002e-08,6.14813586707896e-08,4.69235122217665e-08,7.07620235928917e-09,0               
 [2] CEC2017 N=2 D=30,0,0,1,0.0784313725490196,0.271524382323353,1.98039215686275                                                              
 [3] CEC2017 N=3 D=30,3.75166564481333e-12,2.1600499167107e-12,1.22575443128881e-08,6.7289901755216e-10,2.41074807063961e-09,1.07843137254902  
 [4] CEC2017 N=4 D=30,58.5615576060634,0.557322504889441,64.1173954897486,54.1061005939562,17.1626423257601,0                                  
 [5] CEC2017 N=5 D=30,4.97479530618489,5.00050703067245e-07,9.949585544142,5.1309321601385,2.08116568178644,1                                  
 [6] CEC2017 N=6 D=30,3.49472770722059e-07,2.87702505374909e-07,5.79274569645349e-07,3.57432866746653e-07,5.95609487101928e-08,1               
 [7] CEC2017 N=7 D=30,36.43137420275,34.2311624255231,43.3401128982615,36.6375801100857,1.51417825993677,0.352941176470588                     
 [8] CEC2017 N=8 D=30,5.96975435092133,1.98991812195493,14.9243858715529,5.85683384754276,2.19094554310813,1                                   
 [9] CEC2017 N=9 D=30,1.02414787761518e-08,1.13686837721616e-13,1.78390564542497e-08,1.01187170537956e-08,2.86999474662119e-09,1.98039215686275
[10] CEC2017 N=10 D=30,136.422715845512,2.56839065967506,486.871187799501,189.419280946215,130.036290983234,1                                  
[11] CEC2017 N=11 D=30,10.9513345043761,0.994959057115238,82.8631532330801,21.1212702800846,24.5744696076827,0.823529411764706                 
[12] CEC2017 N=12 D=30,1154.19816724501,549.852158295384,2244.09952121308,1223.03372538904,395.709211891492,0                                  
[13] CEC2017 N=13 D=30,44.7782635696665,5.30776437872169,176.637088172929,52.5148361821273,33.4252073819023,0                                  
