Problem(N=Dim,D=Problem),Median, Best, Worst, Mean, Sd
 [1] CEC2017 N=1 D=50,15.3138466454647,7.20882459754974,31602.6375043742,1652.6832486069,6246.15473934454                     
 [2] CEC2017 N=2 D=50,0,0,6418920357549222,145875019122503,900521586606223                                                    
 [3] CEC2017 N=3 D=50,98.9715101623417,4.9222482289224e-05,122.575723536924,95.1643617774031,23.9728573604682                 
 [4] CEC2017 N=4 D=50,106.44665734342,2.66357127473049,168.864479772692,82.6901714389356,59.4391204856997                     
 [5] CEC2017 N=5 D=50,43.87698433839,9.66612982265161,220.620344459712,58.7779268839216,43.4417978271808                      
 [6] CEC2017 N=6 D=50,0.00655058609061143,0.00475632110260449,0.00779764637320568,0.00661737306369132,0.000758009736492956    
 [7] CEC2017 N=7 D=50,385.785249651718,310.069801629513,419.062564482422,378.524454680066,25.0988993460061                    
 [8] CEC2017 N=8 D=50,18.7492357617469,7.62123497985658,74.0839363106148,26.9322408458632,18.6600882556005                    
 [9] CEC2017 N=9 D=50,5.11711025410477e-05,2.58395183436733e-05,8.34041986763623e-05,5.08871321895355e-05,1.25382626282979e-05
[10] CEC2017 N=10 D=50,11509.4807529354,9821.1310452286,12476.2377059427,11408.960948242,585.524823634672                     
[11] CEC2017 N=11 D=50,25.1803015294488,18.2718738577478,78.5346453042578,23.7270325342891,8.50018072696615                   
[12] CEC2017 N=12 D=50,1554.98694570356,616.594270626456,27312.9684407448,2761.51642835455,4963.63186127557                   
[13] CEC2017 N=13 D=50,177.372958158925,85.8383232347762,21047846.4924366,1478440.49904574,3969541.62962998                   
[14] CEC2017 N=14 D=50,83.8245347207583,21.0224431401139,110.162201375218,72.111272090853,29.5191663744301                    
[15] CEC2017 N=15 D=50,19.442495245846,17.39870613423,18130810.876339,1621539.38456825,4660075.38162857                       
[16] CEC2017 N=16 D=50,227.480887052976,16.3860733762733,802.958661936736,276.072814914293,197.805342576145                   
[17] CEC2017 N=17 D=50,489.18979973705,152.395566602511,998.06973435751,499.179816589226,191.970139474459                     
[18] CEC2017 N=18 D=50,21.6310021183347,21.2749517504653,22.1746337572047,21.631454630734,0.168567913147647                   
[19] CEC2017 N=19 D=50,2800230.24373524,14.4225656534825,11533545.3663198,3209786.01170307,2933817.61353169                   
[20] CEC2017 N=20 D=50,864.825970747082,452.86409982234,1196.49875476179,871.233297214898,168.527330581837                    
[21] CEC2017 N=21 D=50,224.547402597864,203.621492462886,278.225032015222,230.702982637128,20.1841461369789                   
[22] CEC2017 N=22 D=50,10862.0351368543,9402.58735008309,12026.669795927,10830.5009321822,602.663710135894                    
[23] CEC2017 N=23 D=50,423.504729911756,410.107199669955,443.653937663268,424.293811184988,6.92283998788988                   
[24] CEC2017 N=24 D=50,565.107683420913,505.187968543756,747.291650223267,577.000884928907,57.223269071961                    
[25] CEC2017 N=25 D=50,480.234154149999,480.230733815059,480.235242780883,480.233741672356,0.00161803640970176                
[26] CEC2017 N=26 D=50,974.534586763833,402.053762999672,1135.51083844772,915.81189567736,194.22086216152                     
[27] CEC2017 N=27 D=50,523.508799592517,507.254766982224,575.166206769362,526.098662383168,14.1167231508145                   
[28] CEC2017 N=28 D=50,458.848727778985,458.848725650992,458.848870333806,458.848733900997,2.38678716777811e-05               
[29] CEC2017 N=29 D=50,472.419860130888,381.134844414642,767.222378335232,494.92966246794,92.6963188784216                    
[30] CEC2017 N=30 D=50,651900.783196147,579498.485083037,80274909.6526517,4078757.05406538,11371431.1851424                   
 [1] CEC2017 N=1 D=100,1361964.13930963,590419.360306859,5102440.99114671,1860423.1431639,1235540.36332994                
 [2] CEC2017 N=2 D=100,8.11785063218757e+68,4.6450972004878e+64,3.85063523192258e+76,8.54712586951156e+74,5.4048112827e+75
 [3] CEC2017 N=3 D=100,255.070962912581,177.354490488387,342.914795427532,253.738139622039,37.0540647958904               
 [4] CEC2017 N=4 D=100,233.236046969911,231.039097107974,257.099391986469,234.909755926543,5.86642080829606               
 [5] CEC2017 N=5 D=100,766.705007397795,716.735537709838,803.024150424137,765.076195643761,17.9926934479618               
 [6] CEC2017 N=6 D=100,0.495944735519515,0.351791709525287,0.626930205610961,0.496207508920132,0.0446408475682376         
 [7] CEC2017 N=7 D=100,870.848973926253,808.954374250639,912.331259531009,867.755872893832,22.5273945688095               
 [8] CEC2017 N=8 D=100,771.126848128447,734.376298272965,798.57736433116,770.503857996162,15.574547942213                 
 [9] CEC2017 N=9 D=100,2.12522503187301,1.59518025278123,3.1955067681638,2.18511947738596,0.323266365540625               
[10] CEC2017 N=10 D=100,27574.0881959908,26293.7875435853,28641.5802285232,27596.3620699329,532.046372859369              
[11] CEC2017 N=11 D=100,547.566713884493,502.68007285746,593.026816821732,544.56134028426,18.6956600163591                
[12] CEC2017 N=12 D=100,1615915.71418047,393612.910818865,6963820.76099772,1843959.78310664,1092709.09522773              
[13] CEC2017 N=13 D=100,42247.6227956717,22681.8642991796,157582601.899835,23120887.3438991,37517251.5705589              
[14] CEC2017 N=14 D=100,317.207211576437,285.729850216977,342.46012444664,317.38676728838,13.5781542273098                
[15] CEC2017 N=15 D=100,12398962.3827244,6773.77427829508,97583407.4276336,15592750.3784451,20873855.1892869              
[16] CEC2017 N=16 D=100,6091.93339989685,5504.58849488224,6591.41491344698,6092.18001974725,268.05703886423               
[17] CEC2017 N=17 D=100,4060.43317883122,3723.15112598232,4529.95840908503,4082.69190590088,183.259481816226              
[18] CEC2017 N=18 D=100,176.629459405014,116.776748704269,218.229228091602,176.58000526379,21.262867986728                
