Problem(N=Dim D=Problem),Median, Best, Worst, Mean, Sd, Resets
[17] CEC2017 N=17 D=50,1255.40397872142,112.043734486807,1658.95277180436,1033.23127659532,496.569241952915,0                  
[18] CEC2017 N=18 D=50,39.339769137355,23.2653263683349,126.494969642324,42.1575608264362,17.4634482695994,0                   
[19] CEC2017 N=19 D=50,108.399087702742,22.2118897608902,43880.8677668996,1994.27435745979,6658.30702154881,0                  
[20] CEC2017 N=20 D=50,1447.42445530478,1033.36969752713,1749.04087371844,1462.50641776797,143.393168511338,0                  
[21] CEC2017 N=21 D=50,239.854270889342,212.953047228182,541.179762928539,279.271405375285,91.8454999634009,0                  
[22] CEC2017 N=22 D=50,13016.9725797319,11677.5190925672,13684.7409258504,12930.9347686694,398.776646267477,0                  
[23] CEC2017 N=23 D=50,440.479110937047,423.374961394171,465.855507560795,441.330216700406,8.75599324962449,0                  
[24] CEC2017 N=24 D=50,533.053154811156,507.960935671073,814.453714693045,562.495719541671,67.7022934976589,0                  
[25] CEC2017 N=25 D=50,480.235007734214,477.348213333755,562.535006320647,483.649024405748,16.2868292851583,0                  
[26] CEC2017 N=26 D=50,1242.38475790585,1086.93099144078,1439.37894922721,1239.50397294733,75.7525135212883,0                  
[27] CEC2017 N=27 D=50,538.7901294648,516.965788204598,590.977636646104,543.835303887366,19.0557609165685,0                    
[28] CEC2017 N=28 D=50,458.848722803878,458.848722742694,507.69469300391,460.602193371966,8.804304634292,0                     
[29] CEC2017 N=29 D=50,375.167169477161,320.73032568566,517.986080992529,380.685769479232,42.3711098842394,0                   
[30] CEC2017 N=30 D=50,679858.275740079,579458.003913258,74972572.8935705,2397873.49647297,10407502.5487594,0                  
 [1] CEC2017 N=1 D=100,36039.8137477711,1173.70646096423,61979.3961613565,31238.2228420604,23960.4314352057,0                    
 [2] CEC2017 N=2 D=100,3.17272398862054e+34,2.35936760356116e+27,3.44645300225388e+46,6.75866592782364e+44,4.82598644724583e+45,0
 [3] CEC2017 N=3 D=100,0.0103192649447124,0.00146887831243703,0.0411309847111738,0.0127195359585065,0.0102175570516894,0         
 [4] CEC2017 N=4 D=100,219.337731783075,202.270891093236,234.030094287265,220.217606643911,7.07957641868019,0                    
 [5] CEC2017 N=5 D=100,761.862970928275,84.1286124316644,802.111505371784,701.967666735595,160.154744593098,0                    
 [6] CEC2017 N=6 D=100,0.0147444275557973,0.00534918071173252,0.0349333249700976,0.0157646891545425,0.00710633538611817,0        
 [7] CEC2017 N=7 D=100,852.775385571478,662.050161115018,884.952687035296,842.022891477236,43.4485085714876,0                    
 [8] CEC2017 N=8 D=100,757.944093867444,176.109887819887,810.750953647299,712.108531037755,137.241310800801,0                    
 [9] CEC2017 N=9 D=100,0.00362350232933295,0.000241548174130912,1.45314882223249,0.158959166529507,0.296400050257349,0           
[10] CEC2017 N=10 D=100,29127.7793953715,28116.6056904218,29904.3148576174,29080.8526671208,370.951606296445,0                   
[11] CEC2017 N=11 D=100,241.339353317468,107.180689728822,333.38373504338,230.543870865115,46.7881047279978,0                    
[12] CEC2017 N=12 D=100,72213.1151986781,32426.4961718473,251342.060349677,92573.9235220581,53263.8411983997,0                   
[13] CEC2017 N=13 D=100,6770.1910615492,2796.74294707932,36887.7088841107,9604.68989031887,7806.61552998877,0                    
[14] CEC2017 N=14 D=100,50.5551398837824,32.5972205734447,101.590085756336,52.043002018725,13.0065152107709,0                    
