"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",1.24113427433718e-09,9.65401231513235e-10,1.74471217660649e-09,2.17059128903728e-09,8.6123756337733e-06,43.4473315376292,5.83518788308615e-09,21.1254446366484,8.88507470566802,1.75582266798213e-09,6.10161638640635,4.06374843855906,3.17667650825309,896.617901626181,1754.01761844861,3.12560234278695,53.8436290923488,53.1269293081427,4.82410068955204,17.0102420274122,711.561223369377,1792.60151048476,1752.38630817477,225.442738331277,357.194875480077,312.491012282121,614.278946231809,400.00000005961
