"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0,0,0,0,0,0,4.055,20.921,2.823,0.000,1.032,0.656,0.931,716.645,670.256,2.484,34.248,53.961,2.408,13.365,241.176,572.759,667.436,290.623,278.962,251.038,870.294,300.000
