"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",1.81834598442173e-09,2.45750306156821e-09,0.269570111370759,3.48878297409875e-09,2.0097139982449e-07,4.64912883079794,4.62962549726341e-06,20.3069497633325,0.678530139356475,2.88321310089235e-09,1.03729774105229,0.920866362151059,1.21147559005479,223.984124170614,141.102467383866,0.0102186046254732,11.1186303573146,11.1325227256166,0.710494518875601,3.3374971457996,400.193867218613,85.4713308115835,88.5455346420279,199.898597769286,199.865075714023,113.680039897249,300,300.000000000001
