"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",4.17787982858535e-10,1.80348609890144e-06,1.52038750653161e-05,6.20814841799895e-10,1.28386987434365e-06,0.165046160703362,0.000847835540242819,20.9537262514416,4.67759445972053,4.80334691411711e-10,3.17996723439465,2.08746314847073,2.79896499447281,680.780182457959,551.911249430096,0.764422961127522,32.3987952805088,32.1992941492092,2.69723216350866,10.403740617644,291.904124463594,437.478165549679,702.425419784662,202.976257856939,244.515066051684,287.74078015497,317.800589790262,300.000000001111
