"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0,0,18.773,0,0,0,11.714,21.111,6.882,0.000,1.991,1.366,1.481,1257.493,1352.059,3.370,57.737,193.660,4.467,22.985,365.287,1017.509,1186.484,370.404,365.032,288.263,1898.799,571.590
"2",0,0,116.751,0,0,0,37.728,0.044,1.819,0,1.305,1.289,1.009,442.403,504.095,0.296,2.373,134.807,0.521,1.370,325.247,466.984,690.262,37.743,48.659,98.170,520.000,693.198
