"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0,0,0,0,0,0,0,20.353,0.254,0.000,0.267,0.078,0.254,140.243,129.231,1.055,11.006,10.849,0.658,2.417,350.538,146.533,196.642,149.495,196.967,123.776,350.654,292.859
"2",0,0,0,0,0,0,0,0.064,0.457,0,0.441,0.270,0.439,97.669,96.480,0.314,0.382,0.257,0.159,0.455,87.857,110.690,117.469,49.703,19.858,43.711,67.183,35.738
