"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0,0,0,0,0,0,0,20.339,0.554,0.000,0.936,0.585,0.944,54.762,52.837,0.305,11.551,11.565,0.604,2.582,284.407,99.325,117.411,130.304,192.516,118.570,346.434,280.392
