"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0,0,1.732,0,0,0,16.835,20.931,24.463,0.000,2.290,1.853,2.414,287.008,337.708,2.528,34.073,81.650,2.484,14.603,254.902,502.379,576.071,285.725,286.874,314.510,1141.729,300.000
