"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"1",32050.2702181538,31321.0094898139,31468.2258096751,32426.9967169901,32787.9057260153,32780.6187682658,32073.7391246716,32212.2277368138,32017.374891318,32540.9212445452,32747.0769308963,32427.6641339256,32165.4174009887,32232.1685692822,31626.2418073959,31898.7509181525,32002.6390381039,31244.7413625869,33002.5009552417,32986.502299394,31658.1583761704,32649.9592566944,32016.1946590424,32177.2615771074,32511.6421487823,32672.619417674,32573.4079037891,32612.7008324734,32722.3223930177,31658.1554299099,32930.8769325355,32903.4687017162,32979.7729076161,32157.700792155,32855.3524876561,32374.0016732857,33017.7011417843,32797.1579615973,33017.0712258974,31587.3704429403,32770.9656930301,33775.0561085339,32276.9876390993,32648.6594354691,33365.4666957786,32754.670800861,32452.87394841,32610.1059525838,31216.6332943775,32798.8410116297,32272.4506034397
"2",31317.490381098,31321.0094898139,31468.2258096751,31001.3295938159,31783.9823448944,31818.0575196782,29945.4836903556,31564.7305816284,31648.2524012216,32326.9635636222,31968.1503572633,32048.035036925,30870.5754987843,31394.4662129063,31452.6137941022,30647.449825,30742.3014016506,31244.7413625869,31868.9422418535,31271.8408862393,30492.5640576572,32313.1638505122,31513.4817481836,32177.2615771074,31715.5127642642,31357.590622901,31943.9769013514,31619.9181591301,31112.5635566399,30484.4969530845,31000.4484266477,31365.1018726781,31531.5842138666,31489.7978227583,32318.5646809322,32197.6377326959,32167.6099550696,31921.9084484277,31791.0489300217,31587.3704429403,30326.893775571,32504.9942809477,31723.6158741306,31824.8652867852,32267.9889937913,31983.1803124869,31640.2060197488,32287.3501999789,31216.6332943775,32468.5572433225,31329.2820972581
"3",31157.3569570578,31321.0094898139,30486.4692329825,31001.3295938159,31783.9823448944,31806.007344696,29945.4836903556,31143.5584956016,31648.2524012216,31818.5495504037,31298.3123383896,30902.4849896103,30870.5754987843,31016.7734541906,30504.1761469743,30522.2152999561,30742.3014016506,31244.7413625869,31868.9422418535,31271.8408862393,30492.5640576572,32313.1638505122,31513.4817481836,31393.2301782083,31715.5127642642,31357.590622901,31041.3999220354,31619.9181591301,31112.5635566399,30484.4969530845,31000.4484266477,31365.1018726781,31531.5842138666,31262.6994721508,32318.5646809322,31776.8771626675,29979.2242707382,31921.9084484277,31421.874274467,31587.3704429403,30326.893775571,31601.5909269009,31211.4492989446,30155.9575191483,31231.1159152577,31486.4467648897,31433.7742050133,31778.5328582398,31216.6332943775,30854.3723034798,31329.2820972581
"4",30629.1748124877,29374.5303267141,30486.4692329825,31001.3295938159,30831.2258135025,30499.0825292559,29945.4836903556,31127.326330994,30868.9540814736,31200.8705102989,31298.3123383896,30902.4849896103,30870.5754987843,30894.1930986057,30386.6920526672,30308.6126649566,30374.0550291508,30117.0094011507,31254.0130189904,30986.6050987348,28635.1870181402,31161.9155632438,31013.9650864285,30610.8174218256,30039.1834687332,30801.8975844967,30189.1932719702,31619.9181591301,30769.2079398413,30484.4969530845,31000.4484266477,30973.7404806675,30049.1608909163,30019.0695121135,30982.8650070093,31489.2773459673,29979.2242707382,29709.7744918709,31347.0244454058,30052.5994424167,30326.893775571,30720.1524393312,29992.1200278259,30155.9575191483,31231.1159152577,30764.3975894153,31082.2136637171,30628.423544494,31216.6332943775,30854.3723034798,30819.9795156645
"5",29975.1936884644,29374.5303267141,30477.2081839154,30718.1714584555,29562.1824910697,30499.0825292559,29945.4836903556,29869.0609201938,30505.2682537356,30486.656100678,30144.6138141385,29314.9301331283,28350.4278138269,30027.7840778594,28226.4512103443,29540.7952087623,28824.4717183241,30117.0094011507,30477.8518875257,30547.5475375708,28635.1870181402,29905.3050140818,30112.3105376349,30170.6590425148,28922.3545914731,29237.762490933,27938.7116292248,29801.2323050269,29164.9618293866,29901.4687102527,30354.4742206835,30720.1044184336,30049.1608909163,29391.0676113236,29429.0282174192,29700.993062221,29979.2242707382,29709.7744918709,29929.1939835096,30052.5994424167,29678.2173263038,29974.7317810935,29992.1200278259,30155.9575191483,29944.1518041897,29256.3539847425,29694.9855116682,30164.4793754837,30991.7423986502,29499.0790492108,29635.0311449229
"6",28998.1574671682,29374.5303267141,29027.3245579887,29709.7632967178,29307.4664703384,28704.1315651259,29314.0738125442,29034.4950653848,29795.1464053255,29438.2603362654,29766.7288235779,29314.9301331283,28350.4278138269,27907.5704443481,28226.4512103443,29128.9445223768,28587.6939195821,28062.7691606527,29010.7771216747,28966.5350976628,28635.1870181402,29905.3050140818,29002.7455190717,27448.0623129515,28567.6089695669,28475.1593963454,27938.7116292248,29783.9139617728,28962.9719201528,28695.3455316416,28589.5921155003,29342.7289389096,29859.9955428466,29278.8016349018,29390.5062358228,28872.7092510826,28923.0085600776,29664.3159109516,29593.4165167383,29133.7423261818,28883.8143403098,27577.3033472947,29147.9570194297,29014.0845176726,28822.5002818371,29256.3539847425,29473.4659195844,29084.725757521,29563.2199978854,29014.9312266571,28884.5489196875
"7",28068.8362662947,28554.9121629644,28562.7839068482,28637.4586455468,28694.4627438972,28704.1315651259,28198.870992004,29034.4950653848,27917.6224110685,28733.9962769986,28076.8292209733,29314.9301331283,28350.4278138269,27907.5704443481,28226.4512103443,29085.9276595201,27865.5799056521,28062.7691606527,29010.7771216747,28102.5881587701,28635.1870181402,29455.7148814823,28808.0813715066,27448.0623129515,28567.6089695669,28475.1593963454,27938.7116292248,28859.513592124,28386.1100559214,27685.9231141208,28454.994854286,28828.2135507125,28102.0213323242,28853.6414819505,28453.3896891875,28872.7092510826,28287.0059073788,27373.928574261,29102.9092183923,27631.2524914346,28883.8143403098,27577.3033472947,29147.9570194297,29014.0845176726,28822.5002818371,28782.1574439409,29016.0097251989,28117.4227315401,28849.5756267394,29000.6674061886,28884.5489196875
"8",26715.5702539191,28351.5684115259,28046.639514879,28637.4586455468,28252.8147427228,28439.5970831144,27898.5332177851,28878.0021400075,27917.6224110685,27182.609668069,28076.8292209733,27397.0273194251,28350.4278138269,27907.5704443481,28226.4512103443,28043.5032633482,27865.5799056521,27288.3666167783,28616.8658067813,27782.5641466297,27293.3478648317,28434.4364914695,28808.0813715066,27448.0623129515,28567.6089695669,28084.3033583468,27938.7116292248,28394.8066510766,28386.1100559214,27452.2467078238,28313.0666199972,27144.0732795231,28102.0213323242,28178.3407294889,28453.3896891875,28119.4257739608,27770.8365914301,27373.928574261,27929.2799580301,27631.2524914346,27955.4467057995,27577.3033472947,27717.0461028972,28664.778074718,26928.52760201,27920.4618242897,28091.9909097845,28117.4227315401,28849.5756267394,27612.3357672308,28360.3947228179
"9",26715.5702539191,27717.1786272541,27888.8041779934,27046.6460622333,27292.9253651887,27749.3946483779,27436.6800928714,28165.3346575385,27875.3294863065,26607.8221184822,26734.4904073604,27397.0273194251,27108.8089161605,26248.9413007373,27705.8462264119,27815.0012790359,27681.3423222269,27288.3666167783,27160.636355752,27135.4626949155,27293.3478648317,28434.4364914695,27818.3711724904,27448.0623129515,26652.0710741177,26386.6074910218,27349.8722960556,27237.0467412411,27985.7620428711,27297.8253051473,27877.6416848814,27144.0732795231,28063.9976793334,28178.3407294889,27157.5770095567,26512.4510177578,27770.8365914301,27373.928574261,27929.2799580301,26550.2628528085,27955.4467057995,27024.9069189674,27717.0461028972,27951.1654634485,26928.52760201,25782.7317577844,28091.9909097845,28117.4227315401,27094.0872467045,27612.3357672308,27935.6476719453
"10",26715.5702539191,27675.5637088714,25503.5659569777,27046.6460622333,26977.8820152371,27264.0040192367,25317.3132843062,26114.0002096589,26169.0634556974,24845.7680328238,25119.5688596166,27397.0273194251,26486.0808173606,26248.9413007373,27684.0812757435,26450.0118291291,25757.8527801292,26719.1375185456,27142.7856160687,26189.4331028987,26779.1292877494,26974.1644963578,27306.4594286451,26370.5936998118,26652.0710741177,21128.9896089495,25813.2348564197,26744.6889523636,26499.6940807715,26656.1643143205,24764.6960763707,25845.6356152815,27044.4043738208,27413.0073857981,23840.0338662711,26378.7141467291,25726.9086376033,26961.4940915517,25586.5418684676,25832.6500699014,25326.0269224454,25081.3286368107,26410.4778980689,27317.679495321,25980.8289125539,25782.7317577844,26598.7858557066,27616.587527366,26411.0088235993,26819.3387804963,26941.7632144947
