"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25"
"31",6.42768327452359e-09,6.08781647315482e-09,1.13685700853239e-08,1.08002495835535e-12,0.000205123502382776,8.92543994268635e-09,4696.28863440647,20.9782287788576,4.97479528660415,5.96975435096084,0.00534232368423204,23335.0597465598,1.67791208118805,11.2342423771387,300.010552287067,16.4902825457607,19.7751452292132,901.211134397164,906.78305021379,800.00000001387,500.000046808386,822.302699556297,534.164867386963,200.000000010408,1593.16568313024
"32",6.55217036182876e-09,9.15781583898934e-09,7.00009650245192e-09,9.66338120633736e-13,0.000198824913240969,3.98662385432709,4696.28862622968,21.0230741008429,2.98487717536318,3.97983623971703,0.00549307613739813,1680.31476218442,2.88103009407881,11.3596032645358,300.009885260371,12.961183238005,10.2672013554977,907.559097146377,903.329441039114,905.708266873548,500.00004681027,867.830403519532,534.164867385289,200.00000000821,1595.16084437235
"33",5.7729607760848e-09,8.52338644108386e-09,7.18580395187018e-09,2.04636307898909e-12,0.000208522480534157,0.0200428171655744,4696.28863294246,20.9112250021988,5.96975434283615,6.96471341006651,0.00529772182137833,4289.70686571229,2.31872945206695,11.4777948637083,300.010251004826,24.229359960009,539.006363944752,906.527141513603,908.952116220897,903.933643947257,500.00004680847,760.239037990992,534.164867468489,200.000000008746,1595.82894996432
"34",8.4528437582776e-09,9.24433152249549e-09,1.21955849863298e-08,1.30739863379858e-12,0.000198101290152408,6.74071998219006e-09,4696.28862576053,20.9566780641879,3.97983622888262,4.97479719688835,0.00539367053848139,7.48525508242892e-09,2.25834850245792,11.3962481237851,383.03665344987,17.2405011063564,15.7558025067933,908.515832832124,903.500511313802,800.000000010333,500.000046805048,875.237118215084,534.164867406555,200.000000008832,1591.87871002051
"35",8.5265128291212e-09,6.55091980661382e-09,7.6232140600041e-09,8.5265128291212e-13,0.000213731924304739,5.00563146488275e-10,4696.28862682324,20.9848692410767,4.97479528575485,1.98991823881266,0.597049750982308,3382.20403186814,1.50305617369565,11.5962153475246,300.00990010196,16.6684832577781,25.3410725541529,903.176642895256,904.356634747723,903.234500887797,500.000046806203,884.523750744743,534.164867378646,200.000000008549,1592.25970866969
"36",6.82138079355354e-09,5.64295987715013e-09,7.70489805290708e-09,1.02318153949454e-12,0.000205738298973301,1.11294866655953e-08,4696.28862674618,20.9933481897357,7.95967245710659,2.98487717999626,0.00488662877585,5147.90240316297,1.60848706165461,11.3308826288053,300.01076237959,12.4901098793222,16.4378912470614,903.854481768975,907.369537502897,903.646794749423,500.000046810631,848.008808464702,534.164867375211,200.000000006089,1599.12760189583
"37",9.81606262939749e-09,7.99576582721784e-09,9.14155862119514e-09,9.66338120633736e-13,0.000186376403689792,0.104253815450704,4696.2886254189,20.897345056726,6.96471340122616,2.98487718307695,4.50545291440464,589.121478639951,2.59663330523213,10.8387324298924,300.010691691868,23.918166738636,17.9557979662613,905.88885247076,904.005535995576,903.793354172084,500.000046808159,861.761634028975,534.164867441405,200.000000006005,1589.10082617515
"38",9.24512733035954e-09,7.41846406526747e-09,8.51849790706183e-09,2.50111042987555e-12,0.000210524805879686,2.29215402214322e-09,4696.28862551514,20.9619848459259,5.96975434259832,4.97479529614901,0.00518926098422412,13033.1058168524,1.40078175054018,12.0447801621506,300.010120692153,109.222860961882,32.0111007816534,903.560347957516,906.513355339207,908.017967806188,500.000046807426,854.826062481548,534.164867384031,200.000000006201,1591.81239792427
"39",1.14802105599665e-08,5.44287104276009e-09,9.59659018917591e-09,1.36424205265939e-12,0.00018921209994005,2.51642936746066e-05,4696.28862555331,21.0074648780703,3.97983622839274,5.96975435028213,0.00492879019253678,2060.20526896578,1.95664741706054,11.4443800585939,300.010903988345,106.408633953829,110.259230759577,905.603768461081,906.788476057932,903.760800246033,500.000046805348,867.674926104433,534.16486738648,200.000000007167,1595.28588010017
"40",1.24794610201207e-08,1.08798872133775e-08,5.9686158238037e-09,1.53477230924182e-12,0.000198340725546586,0.550960987081282,4696.28862651232,20.9476869199378,5.96975435056834,2.98487731101079,0.00555726419666769,4323.02118502492,2.6602853463378,11.5711188464204,300.010305729015,107.748185764705,16.4637827376145,908.597384449888,905.62784875126,903.620915696907,500.000046803436,774.822809214173,534.16486744985,200.000000009348,1597.82686261101
"41",6.93285073793959e-09,7.174037364166e-09,1.1319514214847e-08,9.66338120633736e-13,0.000210465635973378,4.71075111363461e-07,4696.28862797803,20.9960878245356,2.98487717165739,1.98991813195056,0.00510663462236494,9285.18968929903,2.35705885840312,12.0038179043988,300.010074898039,14.5368228502414,20.6714933865573,906.350940157721,905.680410490022,904.407267682446,500.000046806307,886.319546047947,534.16486737518,200.000000006534,1600.19042058155
"42",8.47768433231977e-09,1.13274722934875e-08,7.82500819695997e-09,7.95807864051312e-13,0.000214314593904419,2.1032064978499e-11,4696.28862629585,20.7942662977871,4.97479528605055,6.96471506515587,0.00449363646063716,4914.41779826354,1.46304514497862,11.7833376491605,300.009612506503,14.6114491833871,16.0250187221797,906.395669925382,904.12215439937,906.687767815867,500.000046808216,778.663739844349,534.164867460693,200.000000010501,1594.40766411647
"43",1.14912381832255e-08,7.98138444224605e-09,7.37014715923578e-09,1.47792889038101e-12,0.000201852526515722,2.86319897623804,4696.28862633809,20.9940544565577,4.97479528613513,5.96976624249322,0.00531937761854806,630.710221770965,3.41896600900442,11.5270639552118,300.010325253678,30.0927707578495,12.0647486405942,903.444665208516,903.858787588839,904.791009035925,500.00004680884,885.080466670749,534.164182802026,200.000000007668,1596.51532157508
"44",9.36120159167331e-09,1.0004953310272e-08,9.95765958577977e-09,7.95807864051312e-13,0.000202189823539811,2.71057842837763e-09,4696.28862769153,20.9963849001294,4.97479528568334,3.97983623642875,0.899535322168845,1612.72819142692,1.91686638479075,11.9219423154973,300.010002581238,15.2992398012134,29.5452504577524,903.438679933829,905.911239154785,905.360680671871,500.000046806011,766.530499828042,534.16486743934,200.000000007757,1599.82047180825
"45",7.48951833884348e-09,7.56392637413228e-09,7.53203721615137e-09,1.4210854715202e-12,0.000203720381250605,1.83035808731802e-11,4696.28862623347,20.9928494750134,5.96975434305841,3.97983624231455,0.00526390208591465,5336.37619076781,2.9938809227403,11.6378060061102,300.010962059949,17.9365211984241,7.98250282277426,900.750002771866,903.530471899716,906.24543826303,500.000046805936,853.503987008473,534.164867652583,200.000000009756,1597.42408336237
"46",6.66312871544505e-09,9.05072283785557e-09,1.04421928881493e-08,5.11590769747272e-13,0.000214025956665864,1.94972926692571e-11,4696.28874778039,20.9672625498373,5.96975435371496,2.98487717938144,0.00518751030739395,2557.24765551937,1.23228033131252,11.1352277166436,300.010176015079,400.000000007451,19.6396089003247,903.171396485667,904.292189516906,904.134069900676,500.000046803466,860.928529746173,534.164867387197,200.000000009504,1604.52415309233
"47",5.2638711167674e-09,1.18974980978237e-08,1.38135760607838e-08,5.6843418860808e-13,0.00020986641447962,1.89686488738516e-10,4696.28863177127,20.8566238178681,5.96975434264488,2.98487718248538,0.00508826063531842,53.8075349074714,0.03951843409817,11.1444713409463,300.010364916152,500.000000004407,24.9307500106957,904.974561219128,904.791201861261,903.706229542753,500.000046804374,859.475648947396,534.164867403054,200.000000011211,1598.36421689246
"48",9.87620296655223e-09,7.37458094590693e-09,8.51537151902448e-09,2.1032064978499e-12,0.000210453488762141,2.15403076708753e-07,4696.2886261761,20.9203782038244,3.97983622840997,4.97479897455582,0.0047946084418129,907.011644587394,1.57652487912119,11.6860870001527,300.010513621961,18.4193164820315,17.1528938176413,906.556818843389,903.833583786997,900.36657919726,500.000046804248,771.695657972828,534.164867704501,200.000000006556,1602.85471711172
"49",1.2332691312622e-08,9.87512294159387e-09,7.5779666985909e-09,1.25055521493778e-12,0.000210228645300958,0.0110339064119671,4696.28862627852,21.0366655893459,4.97479528598979,2.98487729682694,0.00500352032184992,59.5718477830158,0.735125704205217,11.5714073739786,300.010039568558,400.000000007142,431.259642029777,903.897929925444,906.044918151739,903.997781123053,500.000046806192,871.660686362975,534.164867428726,200.000000005286,1598.9662360441
"50",1.5832540611882e-08,9.72499947238248e-09,7.23542825653567e-09,8.5265128291212e-13,0.000207773708098102,1.12563611764926e-08,4696.28862623144,20.9852067074343,3.97983622845413,5.96975537567789,0.00530257344591689,123.697194509633,3.35744940438025,10.9580401969008,300.009584135039,22.2909183122335,20.5139181108676,904.672765394491,908.186974119568,903.946025967892,500.000046805403,869.733211208833,534.164867551114,200.000000007997,1604.46308880219
"51",6.74248212817474e-09,8.8780893747753e-09,7.29579596736585e-09,7.95807864051312e-13,0.000199888278075377,0.0304799066167334,4696.28865554398,21.000738676438,4.97479528610484,6.96471340936029,0.00496437619054291,811.436162396824,2.25384012378626,11.7177101826596,300.010434898009,16.0958185287855,543.917513338914,903.882867663309,903.836669308045,906.434141155778,500.000046809297,889.487911419086,534.164867430671,200.000000006072,1594.82463283843
