"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25"
"1",0,0,1.5983232515282e-09,1.13686837721616e-13,8.1744285125751e-05,5.57065504835919e-12,1267.04595066508,20.3603907188207,1.98991812123285,0.994959067864784,0.00161906781201537,6.91329660185147e-10,0.00987690097116456,2.6928783724897,300.007522985843,92.4635690161498,90.3283267567971,800.000000001678,800.000000012097,800.000000008802,1105.67166425262,747.242966465519,970.503103406172,200.000000000007,1744.7981503971
"2",0,5.6843418860808e-14,1.08582298707915e-09,5.6843418860808e-14,8.16084393591154e-05,4.43378667114303e-12,1267.24265446577,20.352213346968,7.31427007849561e-09,1.26088934848667e-08,0.00150988102942051,3.99313648813404e-09,0.916739092510454,2.55488344565225,115.530189362777,92.8608395584983,94.0527056772743,957.854858146219,932.469312995178,970.851778109634,1155.40057092105,764.003725590454,559.468310791464,200.000000000003,1739.56966554113
"3",0,5.6843418860808e-14,1.02102148957783e-09,5.6843418860808e-14,9.65249146247515e-05,6.82121026329696e-12,1267.04595105783,20.3613003300171,1.49928496284701e-08,1.98991813124735,0.00138655214011862,4.35079527960625e-10,0.71659100547393,2.54459593110681,105.944164762869,103.369246670345,94.5485142510203,971.833276841966,938.405654827101,917.636514813812,800.000000004349,762.072024415853,721.222279056451,200.000000000003,1731.36046448073
"4",0,1.13686837721616e-13,4.40991243522149e-10,5.6843418860808e-14,8.35963583085686e-05,2.89901436190121e-12,1267.24265389486,20.3948474492786,1.98991812283151,1.98991811418904,0.00137639482738905,3.12991232931381e-08,0.643277860645725,2.51886038693323,85.7573609248244,93.6998055893706,92.958750920001,956.814720433779,939.014983257121,940.078221593955,300.000000010065,733.248685532838,970.503103406172,200.000000000003,1752.84317660623
"5",0,5.6843418860808e-14,6.61088961351197e-10,1.13686837721616e-13,7.92163809819613e-05,6.42330633127131e-12,1267.04595094676,20.4273792115138,0.994959067875641,1.98991811419114,0.00140479493222756,10.0030465143773,0.00987694190521893,2.72905844131196,73.9687955853034,98.5174998060666,110.332460937754,300.000000021949,300.000000018597,300.000000000013,800.000000009195,719.867174998054,1052.11410601471,200.000000010085,1735.90716489422
"6",0,5.6843418860808e-14,1.69342229128233e-09,5.6843418860808e-14,7.92223363532685e-05,4.49063009000383e-12,1267.0459510655,20.3376694203612,0.994959065565581,1.98991811419046,0.00155455339222499,5.67905544812675e-09,3.16049408866093e-11,2.92098115266356,92.6548560310902,100.297088126894,88.5913486606285,800.000000009666,800.000000005725,905.705404146909,800.000000000042,723.263139752613,1088.79585222633,200.000000000003,1739.87948523251
"7",0,5.6843418860808e-14,6.76720901537919e-10,1.13686837721616e-13,8.60104482853785e-05,4.2632564145606e-12,1267.04595142625,20.3632681712446,1.98991812609466,1.98991811418972,0.00130247457188659,10.00304651456,1.40119027491892e-11,2.29276322481729,60.2726786680022,94.6701489448478,106.531955812669,800.000000013314,347.531286739266,956.030252863353,300.000000013675,755.449556531159,559.468310791434,200.000000000003,1742.49250474718
"8",0,5.6843418860808e-14,1.10065911940183e-09,5.6843418860808e-14,7.58901769586373e-05,5.62749846721999e-12,1267.04595129721,20.257497962528,0.99495909080764,1.98991812281389,0.00138282990054961,3.52349616150605e-09,0.906617382485138,2.55401476342109,116.750156735771,98.8741625425983,100.410669281779,799.699959478909,587.72343664507,925.150190011846,800.000000001862,726.285521319596,1088.79585222633,200.000000000003,1739.53408597627
"9",0,5.6843418860808e-14,1.57433532876894e-09,1.13686837721616e-13,7.91107740951702e-05,2.91606738755945e-11,1267.04595116563,20.4763066750197,1.98991811840642,1.98991811419148,0.00129476573226839,10.0030465010437,0.306145285550542,2.5087107687109,87.0686714296811,98.333341776604,104.45043585093,800.000000004898,947.656958816404,957.200346255167,800.000000009691,758.837195289565,559.468310791353,200.000000000003,1741.9414096325
"10",0,5.6843418860808e-14,8.67203198140487e-10,5.6843418860808e-14,9.23558400245383e-05,3.5242919693701e-12,1267.04595079282,20.4059239135643,1.98991811995313,0.994959085301446,0.0014653272634888,6.42552322460688e-09,0.538488550532918,2.86900075736469,64.5380668130186,100.217829883981,98.7306397254094,939.183987415264,300.000000011442,918.810778748707,800.000000008445,720.453458687075,559.468310791796,200.000000000003,1735.50552834667
"11",0,5.6843418860808e-14,2.25162466449547e-09,1.13686837721616e-13,8.60460932017304e-05,6.2470917328028e-11,1267.0459509407,20.3101325631047,0.994959072051245,1.98991811418915,0.00134009543421598,6.72986288918764e-09,0.927028251403158,2.47973385470362,96.511407759507,95.9210776294802,103.761296472792,300.000000004147,926.746227994267,800.000000029883,800.000000000034,758.145293972713,970.503103406172,200.000000000003,1734.06036567333
"12",0,5.6843418860808e-14,8.45943759486545e-10,1.13686837721616e-13,8.12679190858034e-05,5.22959453519434e-12,1267.29616463847,20.397994211303,0.99495906120643,2.98487718144281,0.00155491660008522,2244.99133563319,0.758067604780365,3.27948727178023,41.5061269224935,99.0139319789803,97.4371173153081,347.533679672417,944.527086121989,800.000000010936,800.000000000029,749.641007353088,721.222289827876,200.000000000007,1771.25279999221
"13",0,5.6843418860808e-14,1.17415765998885e-09,5.6843418860808e-14,8.73867829795927e-05,5.00222085975111e-12,1267.0459510382,20.3379058019761,2.98487717128307,1.98991812618931,0.00139072804503826,1558.25718040918,0.47144309557541,2.65736239012983,48.6549148782504,90.5472209883924,97.4824820079162,555.712565178916,985.647587941789,800.00000001078,1118.80056183484,716.893765094948,970.503103406172,200.000000004002,1731.17859104112
"14",0,5.6843418860808e-14,1.62492597155506e-09,1.70530256582424e-13,9.64351638685912e-05,5.17275111633353e-12,1267.045951026,20.3211775187538,2.16828084376175e-08,2.98487718608391,1.50159521914648,5.79348125029355e-09,1.00610254861621,2.46823297065811,105.178590567678,90.5267182096916,101.585560009027,894.88845114276,938.935537754974,914.309146590731,300.000000000015,750.386199985811,1235.22164589043,200.000000000003,1733.86804243602
"15",0,5.6843418860808e-14,7.6613559940597e-10,5.6843418860808e-14,8.20058048702776e-05,7.04858393874019e-12,1267.04595113946,20.2612330024676,1.98991812908167,0.994959066078081,0.00137356502372654,5.92058313486632e-09,0.950023457672103,2.59170733878415,74.4065522017425,89.321185776503,103.062031717903,435.313826239581,918.806874672138,946.201804903026,800.000000008075,762.108217432131,559.468310792045,200.000000005088,1752.43388172529
"16",0,5.6843418860808e-14,2.07256789508392e-09,5.6843418860808e-14,6.23357736913022e-05,3.5811353882309e-12,1267.04595092167,20.4700567241145,0.994959065811145,3.97903932025656e-12,0.00149763453573826,1.10389919427689e-10,0.847686117713266,2.9445547706402,91.704460491387,97.3066460731839,96.228584111144,981.04903022648,946.200999917218,300.000000010296,500.000012623525,775.118054414696,721.222284234042,200.000000000003,1742.16063861414
"17",0,5.6843418860808e-14,1.15585407911567e-09,1.13686837721616e-13,8.78277915035142e-05,3.5242919693701e-12,1267.29616468989,20.3772841157885,0.994959061281349,0.994959068050434,0.00155290390979701,1.64017137649353e-08,1.0050422283029,2.55664384933579,121.608136791466,91.4523444618191,99.090189822239,655.041980644241,956.081720950914,800.000000010245,800.000000004602,783.918218341568,559.468310791459,200.000000000003,1733.48001345345
"18",0,5.6843418860808e-14,1.20002141557052e-09,5.6843418860808e-14,7.59592821850674e-05,5.96855898038484e-12,1267.04595127925,20.3338559407417,0.994959057094832,0.994959057097446,0.001411898273048,8.0863173934631e-09,0.759649813405758,3.07952485715992,58.0933205464688,93.8960382716677,93.9404988122437,945.136974701904,759.842112792109,853.057370134367,300.000000009396,763.139519039185,559.468310791356,200.000000000003,1738.80538722347
"19",0,5.6843418860808e-14,1.51322865349357e-09,5.6843418860808e-14,9.49696077441331e-05,6.48014975013211e-12,1267.04595141552,20.5221645618684,2.98487717757405,1.98991811419074,1.57768623538274,5.8260525293008e-09,0.582769562458367,2.52100007530487,406.592463058197,94.5433781478963,92.3782466577339,901.785794866192,800.000000003687,300.000000004024,500.000012644981,720.180556686845,721.270342005345,200.000000000003,1737.2516324019
