"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28"
"1",0,4.77484718430787e-12,9.27457222132944e-10,5.22959453519434e-12,1.03966613096418e-09,0,8.85283952811733e-08,4.9143409341923e-09,0.0289194835785338,6.71661837259308e-10,4.56680027127732e-10,2.80002780073119e-07,1.26075860862329e-09,0.312173256083952,7.68523022998124e-11,1.61223653094567e-07,4.08366531701176e-08,0.0503597397052431,0,0.00124501550487821,134.044900559939,5.86601345275994e-09,4.81202278024284e-09,3.14742658586511,3.38518365623213,1.08918357000221e-07,300.000049656849,30.6572376746994
"2",0,4.09272615797818e-12,2.1600499167107e-11,1.02318153949454e-11,3.6931169233867e-09,0,4.4866396819998e-08,2.86205477095791e-08,0.0478009432633826,0.0020499021110254,4.39399627794046e-11,3.92788024328183e-11,9.09750497157802e-10,5.30479837834719e-08,3.64619836545899e-08,4.29317992711731e-07,1.54479862746263,2.04560428425054,0,0.0194318197550274,200.000000008538,3.28520854964154e-09,1.15710463433061e-08,3.14742859887178,105.170870865509,0.0809527470016747,300.011664641592,100.000000071854
"3",0,2.66027200268582e-11,4.32009983342141e-12,2.00088834390044e-11,9.83618519967422e-10,0,2.38771929161885e-06,8.82947688296554e-08,0.00103030445256991,0.00195521350423178,0,0,1.75528498402855e-08,1.03113961813506e-10,2.22826201934367e-11,0.985476558215623,1.0026489284117,1.60512191423646,6.08224581810646e-12,0.0194318197550274,200.000000007648,1.98127736439346e-08,2.54829046753002e-09,16.0017421516889,103.349583398874,4.11887413065415e-09,110.275625774551,100.000000008117
"4",0,6.82121026329696e-12,2.15322870644741e-10,2.29647412197664e-11,3.24087068293011e-09,0,4.13440375268692e-08,3.57445339600042,0.00822941607634675,0.00739604112624193,1.84070358955069e-09,0,7.03087721376505e-09,1.02318153949454e-12,1.13686837721616e-13,0.192154722519803,0.097162713215539,0.201438962218731,5.6843418860808e-14,0.0194318197550274,77.5160119389433,1.19721335067879e-08,78.7674169760355,4.27021404902916e-08,100.000000078683,8.31278157420456e-09,300.006611233453,300.000000013668
"5",0,5.91171556152403e-12,5.66387825529091e-10,4.27462509833276e-11,7.68523022998124e-10,0,5.77127957512857e-06,5.70694282941986e-08,0.518932934365921,6.64921344650793e-08,3.66583208233351e-10,1.01766772786505e-09,3.41117356583709e-10,6.77277967042755e-09,0,3.72146473637258e-07,2.07360260362418,0.474184653413033,0,0.00753962061753555,200.00000000815,1.57700682274776,2.50918219535379e-09,2.45232092938852,100.000000060034,1.59152477863245e-08,100.000000149345,300.00000002332
"6",0,2.06910044653341e-11,1.56660462380387e-10,1.00044417195022e-11,2.10775397135876e-10,0,5.45055477232381e-05,9.26177108340198e-08,0.894631676568451,0.00739604573459474,1.47715809362126e-07,7.77617970015854e-10,1.09167785922182e-10,2.27828422794119e-10,4.22346602135804e-10,0.371112726342545,2.03633714019168,1.34230609326085,6.19593265582807e-12,0.0124894746936661,96.1130568109376,8.07301603344968e-09,3.26735971611924e-09,5.42680709259002e-08,8.8020897237584e-09,5.64341462450102e-09,300.946653638199,300.000000009129
"7",0,6.79847289575264e-11,1.97587723960169e-10,1.38015820994042e-10,2.5549979909556e-09,0,6.96637698638369e-08,3.31370983985835e-08,0.984403019471301,0.0098646720610418,7.56017470848747e-12,0,1.9554136088118e-11,7.17636794433929e-09,1.91899061974254e-07,7.18054138815205e-07,2.04753565343589,0.949475079888884,0,0.0194318197550274,200.000000008628,4.40661551692756e-09,4.89649210067e-10,5.94747007198748e-08,104.168775348687,1.9065282685915e-09,310.068697108399,228.965793122988
"8",0,8.41282599139959e-12,4.35193214798346e-10,3.63797880709171e-12,5.04542185808532e-10,0,1.7580678786544e-05,1.09496113509522e-07,0.518932929055723,2.25634266826091e-09,8.21330559119815e-10,4.93059815198649e-10,1.83939619091689e-09,6.18958893028321e-08,1.13686837721616e-13,1.42567640182278e-06,2.14860032575734,2.21856286538645,1.25055521493778e-12,0.0194318197550274,187.540604667868,7.45194483897649e-09,1.20339791465085e-08,1.17550484901585e-07,2.05159267352428e-08,6.46673470328096e-09,100.633817515764,73.3947322325093
"9",0,1.40971678774804e-11,5.3887561080046e-11,2.250999386888e-11,3.44584805134218e-10,0,3.37511210091179e-08,4.42984173787409e-08,0.0182036020396481,0.00190812159877396,0,3.30243210555636e-09,1.66073732543737e-09,6.30746058050136e-07,1.3369572116062e-10,5.95792670310402e-07,2.02081006520859,0.474702480354551,0,0.000959099769715976,4.63705873698927e-08,1.26725581139908e-08,1.77958554559154e-08,19.1183738995675,8.68215590905675,1.71871761267539e-08,300.000031127254,300.000000020528
"10",0,8.64019966684282e-12,1.13459464046173e-10,5.6843418860808e-12,6.37840003037127e-09,0,2.74145577350282e-08,6.9105908551137e-08,1.0680279055631,0.0152638944024943,1.34127731143963e-09,5.70310021430487e-10,2.02788896785933e-10,1.56203896040097e-07,7.28277882444672e-10,1.54570983568192e-07,2.02251249202152,0.288527988120904,0,0.0194318197550274,4.46331114289933e-08,5.12591213919222e-09,3.05840330838691e-09,1.16486376100511e-07,33.5833715920544,1.36628841573838e-09,300.000041798212,100.000000018001
