"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30"
"1",406.076334426055,0,3.39281314154505e-09,6.99174051987939e-11,0.994959061473821,2.79590217360237e-05,11.4295865506983,1.31686874738079e-08,1.57592694449704e-09,0.187363391959479,1.7764606263986,520.860374460342,9.87604853377297,33.9291259793447,25.3675493616042,240.695946694345,33.6911005077804,49.1461008075057,6.26462640685622,143.640251177974,203.229548833192,100.000012241142,302.88163229646,100.000279221546,443.372624180954,300.0000958289,398.242867751899,300.000233648281,247.763886657629,427.85362896047
"2",109.356085025471,0,5.47805711903493e-09,1.97928784473334e-10,0.994959064368913,2.31763096962823e-05,11.4196543569757,5.42718225915451e-09,2.00213889911538e-09,11.8919797799099,16.9158343155732,311.970223826914,55.390164966971,45.8685776412497,14.2888614869021,254.542800490969,51.9339095576915,23.6901979930949,6.54877750822902,139.745483666552,203.258376457648,100.000013261957,300.000006608062,179.466489609799,443.333908795268,300.000100292841,393.818764684908,583.79475857911,284.413892276499,448.323771914977
"3",77.953290300899,0,1.85383441930753e-09,2.8253452910576e-09,0.994959063650299,1.96618968857365e-05,10.9880536895021,3.67981556337327e-09,2.17755768971983e-09,0.187365749316996,29.8951365047124,218.521495914215,65.6970158441152,22.8839931280118,6.01430431839503,227.243740521146,46.0624540850044,47.6846635856768,12.04933546251,140.746858911757,202.405342592365,100.000017942308,300.000006756341,100.000124692476,443.369901654743,200.002335256497,393.818764684479,583.792791064135,258.929464220427,442.009813815606
"4",21.3701142645411,0,1.41199052450247e-09,2.94232904707314e-09,0.994959059216342,3.27092178622479e-05,10.7634357786039,1.21029870570055e-08,1.40551037475234e-09,130.330314484226,12.9351569366688,337.085685507868,25.8688648659743,8.95462164760488,99.5111940091515,358.548877355629,29.2582986541147,22.8083215641334,7.91464855856157,140.740558419364,202.026657580792,100.000010458621,300.000005168019,100.000202759283,398.035780799234,200.001061083692,395.074562239168,300.000263275659,248.612163964763,407.817150637749
"5",218.07671989441,0,4.29173496740987e-09,4.78223682875978e-10,0.996321438241978,3.17065879471556e-05,10.9131712325429,1.08400399767561e-08,1.47099399327999e-09,11.8919796860155,11.6066708563417,683.92987828323,79.9553319688009,22.9820285488699,83.6007350317582,358.815189027526,30.071211574575,165.524373249752,6.87188604031599,29.1194774223761,201.956919287275,100.000008993811,300.00000993423,100.000152116105,443.380657215751,200.007246140701,393.818764685157,300.000245954452,234.058860972244,422.417076364095
"6",221.171190655907,0,6.4721916714916e-09,8.27128587843617e-10,2.51850451604696e-09,2.56647770129348e-05,11.1846578128728,0.994959061118266,1.42381395562552e-09,0.501451383981475,6.96470836817207,217.555955632277,7.82508593045532,36.9063975707372,9.24365504044454,237.827320660432,34.4090767043986,53.3473378622905,10.6427096226282,143.402702222601,173.462553432856,100.000017288246,303.755315099578,100.000151986852,443.365113244426,200.001836314673,393.818764684521,300.000308818833,247.848235113976,483.403155145194
"7",40.315220626097,0,2.12520490094903e-09,5.96116933593294e-10,0.99495905959219,3.58543342144912e-05,11.5150037210783,0.994959065235889,8.5753981693415e-10,3.53986981483104,33.8283443895018,337.085685360377,128.41767994002,31.9374034566031,10.3375586408283,1.75167438115182,57.3747541769503,33.9191970000948,8.42732695528616,122.420545937878,202.927865890561,100.000014628033,302.575746290312,182.224891249218,397.745670878062,300.000128708362,395.074563183279,300.000196508675,243.84299972121,839793.112377673
"8",1178.0831993265,0,2.01998773263767e-09,1.18319576358772e-09,0.994959062619671,3.21614505764956e-05,11.5251596281108,4.75256456411444e-09,5.39330358151346e-10,122.493046345343,25.5904340800589,514.178148011594,26.1375649525464,25.9696755563464,13.940913532525,120.262785659081,42.4705513323679,1.25616716370814,4.7089788766325,139.744445845134,201.956919285804,100.000020348638,300.000009128093,100.000213217006,443.356718109553,200.001202240535,393.818764685483,300.000283530801,232.475951234112,964049.143955261
"9",7.33340556888065,0,4.52251924798475e-09,2.92118329525692e-10,1.10345013126789e-08,3.8586940490859e-05,10.5977228365869,3.98881638830062e-09,1.4521219782182e-09,0.187363442784772,28.8537752124039,534.50046631492,50.0907969078346,24.9503367265579,3.00475424706656,240.969907801807,10.5687109724527,79.4247689606545,8.98792848171547,139.74599380401,158.096875982196,100.000016855728,300.000005076918,185.039571460526,415.133632201618,200.001183812922,393.81876468441,542.537735526967,276.042674319821,413.769767313217
"10",12.8040818198383,0,1.33809407998342e-09,1.67182179211522e-09,6.25584561930737e-09,2.83383476471499e-05,11.0518974130075,1.6341800801456e-08,6.36532604403328e-10,6.82343399758884,2.98487717489229,335.578004447755,0.994959058055201,33.8932142089197,14.7203321155323,359.364504628859,25.4678349413412,26.1394733579912,3.63422293331882,48.3977235007305,155.205337812336,100.000013418492,304.566725363571,100.00024904745,419.562362815248,300.000142479954,393.818764685554,583.787571128975,244.534089613579,1160283.28235446
"11",225.320905542649,0,3.35609229296097e-09,1.28920873976313e-09,0.994959062578801,3.55864181074139e-05,11.6034600215771,0.99495906316406,1.32365585159278e-09,3.4149609407832,0.994959057641836,246.727327583136,10.9770163589533,49.8484799709975,40.795582012453,359.106126811077,22.7669781042257,29.3652971544775,8.0479909832186,139.740908665898,184.320214703977,100.000016793225,300.000007602594,185.041013698617,443.365113209925,200.002787107174,396.243456074439,300.000221444447,240.571332912147,395.327618810998
