"","V1","V2"
"1","Reinitialization","1"
"2","Lamarckian projection","1"
"3","Darwinian projection","0.937716262975779"
"4","Lamarckian reflection","1"
"5","Darwinian reflection","0.956939638600538"
"6","Lamarckian wrapping","1"
"7","Darwinian wrapping","1"
"8","Scaled mutant","1"
"9","Quadratic penalty","0.943098808150711"
"10","Substitution penalty","1"
"11","Resampling","1"
"12","Rand base","1"
"13","Midpoint target","1"
"14","Scaled to base","1"
"15","Conservatism","1"
