"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"1",49533174.3363384,48489896.5517639,46832168.1302249,43613242.68863,63489930.5734821,56974546.3355181,46441899.870081,40029708.1337002,46428462.4836803,55284129.8859213,44408057.2644945,48833955.7207785,56305378.1809471,32263452.6813954,19529194.4085454,34816667.7312844,47034709.5468321,52158543.985819,54423389.4761781,49846923.8628901,34644499.4193653,48200393.5937907,57655866.3132279,39452289.0073489,44275222.3080358,62698800.3919168,50790738.3196587,36337131.8586527,25468544.6297906,56347936.2853344,58246995.4907338,56449201.3479851,33839051.0797148,54493119.8420148,55940621.7642566,62573080.0350076,51624523.6532782,51333560.6313756,53451852.4249906,37054550.2038302,49526534.4868914,42959614.2165922,40532226.5325359,36688484.2934412,42473304.7522824,47272607.5024104,29784857.0893972,37349173.5935662,32093715.7772147,39913061.0740285,40428898.4158708
"2",32810419.6996782,48489896.5517639,32357219.2317519,30181039.5751436,16927004.1054177,56974546.3355181,36432096.8821455,25891832.8967222,30219548.3376253,22863934.0403481,34469954.7198814,38315229.3612857,41283011.9634741,18940838.0809845,19529194.4085454,25225539.6616438,19223286.0916492,24036723.9578364,28880481.6024365,34648480.3904843,21339966.0864468,30017991.8470648,16407703.2268693,25469075.08128,19904257.1561177,25412369.2712002,13159071.9859245,22372745.4909775,24894893.9208951,24965874.749335,27793325.5613012,28462611.9624705,25043486.3084622,22654475.7758336,44032960.5640479,36423076.618761,41782027.7433586,20277607.1096992,29948074.472297,20039378.2043878,21557645.2044602,22200111.1954293,24342952.0375208,36688484.2934412,31733185.7431432,24257113.5041967,23630167.8656172,27068791.9079549,31660930.2394504,26180012.8767646,16224315.4525982
"3",20696465.2899246,21611863.1001496,14846797.7211701,16648364.3685105,16927004.1054177,19896962.51775,16773336.4700611,9898770.2995176,15014626.7540055,17185288.6753132,15906240.1107364,23298411.5940143,20233901.0319179,13531020.1847675,15772478.6076256,10638343.8568127,13881799.2855772,18715224.9332462,12923616.0921613,12474722.5162066,16291567.2003976,20193798.4029893,14652589.9224488,22164084.6915169,10065115.0977442,19101371.912265,13159071.9859245,11294504.0749081,13225243.6840771,13289564.0812569,14404590.9315708,20502781.4082984,16384239.5913625,15343688.2629067,16813062.428305,16704051.3643117,19033520.0633514,8364155.92535411,13270107.3836502,15022129.5743467,14109864.3472238,22200111.1954293,19386700.599505,17020386.2781805,24306880.6503245,21527357.5018715,22706336.8744073,12556647.9391222,27482071.0729722,13823780.4435354,14167959.3639539
"4",6341504.04946095,7285286.60614427,7606495.34286215,6559348.60271036,10965979.3498672,11307551.0398333,6756525.98655484,5449545.58779935,5249909.7297026,7090918.62524533,7836594.67393264,8578804.5277764,9144947.7072193,4033224.85829663,7882967.70440338,3772921.06469779,5640451.62396262,5828029.6339363,6024129.18272493,5395920.82795955,6213195.08378486,9610982.83009205,4355502.04984651,5567869.5515431,5854862.45986858,5951866.79952732,8626059.51328122,5242479.86148704,4622490.8580038,5098979.35758807,7164010.12979299,12893124.34418,4522802.4266735,6030492.76312835,7881704.87047638,6858852.14034557,11077480.3800403,5227141.06994335,7235451.3881637,7756698.73780541,8827288.4839051,3079945.26670472,4313092.71732194,6348897.1995375,9549752.33995411,8597563.34091114,11990621.0784345,7371893.46403463,9778273.14291667,6832530.73484187,5693369.01578349
"5",693466.317992653,777148.42239954,623774.968736156,737787.20910551,1423708.06183346,1199314.89852572,859753.510206145,922413.41521705,547575.712989552,764180.697961913,925920.194923844,1185162.79539067,696834.878925897,393190.651908856,537955.910162547,375632.887871157,579884.550028345,996335.820541599,438323.181073176,680693.830509764,729348.255053661,523013.033621048,557952.398289282,706000.393175923,593407.809626102,853891.067509636,493326.255217237,1101934.11832806,407797.39100763,437164.575559546,651817.623189401,2074859.89017828,551714.573562788,1635802.80688143,627987.863383463,679582.158320399,1221185.43955273,457066.152487912,588772.599907776,432959.69256407,879895.789714395,515905.895350724,591784.393424815,447245.551967461,1624563.50477683,836459.961272503,646768.96426634,823113.965194379,770495.64714436,625984.688624829,929585.220764695
"6",49571.2910631817,34346.7804814159,24358.9157450795,30517.3891977513,76368.3397735841,22249.2023786542,25455.4105221979,21084.3478531448,23796.125893225,33764.9854325217,30293.0347651326,37069.4799950848,39134.0691993467,27335.4760845235,27570.8062159105,24914.4565319159,40709.2936725077,41676.5571670419,38777.8817866844,30122.1125391287,23177.1672323293,21555.1107320913,22822.1964651772,34376.4923068663,24026.2617759887,37273.1036461936,40301.9567523552,30094.0513790597,27122.6589114879,27961.0742403956,29868.3049915075,33028.1417704243,41236.4574232824,25118.9070519509,24268.7995365693,23714.1335093387,57400.0935929526,27123.8517327315,33713.8264616233,43542.21264001,25198.0500641846,28515.1080707117,25906.0980704365,17464.8962367183,28402.7945441227,27382.391135602,55176.9115407834,32272.3381849439,43452.8285802806,15863.3860833411,23115.4290143579
"7",1487.25929531658,1614.53105688643,1419.61999291376,1452.68739012591,3721.58803593555,1198.69493378649,1905.60903111295,1070.23669629432,1009.47226913887,2021.75666807542,1631.95108518792,998.555922347018,1187.16432643732,1168.87362694971,1099.54530515798,1123.80689610561,2795.98516143505,2572.26208948704,1079.13146298004,1286.71562678997,986.115227401353,1019.0190713357,1340.30420609532,1483.20252955042,689.539344925827,1631.40534023783,1372.42457177713,1372.91506852501,1425.95845785294,1337.51987992359,1075.54697879969,1033.47850662677,981.502846539947,1888.18338601509,869.46687362074,1489.17876243011,1939.88582738255,1021.60466484998,888.280172979751,1911.98885580781,1017.33103714946,1641.02018859652,1420.49690861178,916.767226922626,1615.99857603827,1951.67336187276,2374.80997512781,964.307606090342,1523.15292986209,744.047116766344,1331.62645939294
"8",288.451292180732,393.49474771309,390.756520780998,437.325912712703,481.309144794062,455.951424972276,395.392460539992,401.900508908725,292.05989159535,427.216569061962,383.335540106876,376.590062665079,340.480394122155,386.447216940639,405.478591603871,345.808619843783,411.547536761645,365.318886622826,350.652786911566,447.875980386493,437.304524897796,321.310922717196,470.939746631776,356.113969298686,322.861600803376,442.955664340176,487.057270660298,258.360663685004,336.480521096842,394.402952751576,541.008921370095,439.246661235302,399.402882621794,443.986663316994,371.473622947228,427.893641283809,484.391390958484,450.619037497276,351.634235631183,416.621754132868,424.870067022218,495.189739954698,348.465669534935,453.30485048322,412.973090197875,425.620536615175,411.112425423823,301.434614820656,435.083244595439,321.905376092673,427.987341850844
"9",186.547600195325,245.40837543999,331.512728005993,309.476758357582,315.689339092322,352.004193961567,311.612134031295,345.411778291926,224.234201531851,263.041705643226,214.408418574276,303.653532167468,216.422236032377,318.492928277989,322.639848675494,252.962185630255,209.960249462441,238.396077406278,268.042664811395,334.011694873103,345.431546957577,240.196305031246,321.335250107608,259.912535227193,258.06808840429,340.54258559859,359.40309223764,193.153368833443,269.17061277593,329.53826631381,418.412876015457,342.645220662329,307.60339089233,281.410974058844,292.667536964713,334.873713046107,314.833084768621,370.32072733426,294.656976751724,309.787266616501,363.295927855848,392.156657901687,273.446005559226,268.247551741153,333.654872811825,305.605807399852,269.318194742918,237.917545778778,337.568241334119,281.683207778379,285.817511926255
"10",186.155482747337,243.863885763862,331.418150678187,307.539868186537,310.5252463283,327.440137645736,311.519904636331,345.349295871,223.965289934216,260.778654935036,213.02117902225,303.560938397412,214.015804275406,318.483245925884,322.46463649152,252.819029408776,209.040655369878,237.894114953946,267.742146712016,333.409776540417,345.345531842367,239.883591729156,320.475285190714,259.782918305525,257.79167531813,340.373896413695,358.283187034556,193.120798339273,268.73797860399,329.427511501407,416.983820161937,342.363433545732,307.53981775935,279.681704848841,292.616157572305,334.403721033781,314.503407823949,370.218537201532,294.603534845116,309.528668475861,363.258104613531,392.108502315695,271.723008952561,267.742787245629,333.408151804775,304.555963802971,265.752192926448,237.894266077645,337.388891825545,281.671295329924,284.655525636539
